date,status,status_code,objective,V,best_bound,mip_gap,solve_time_s,n_iterations,n_nodes,n_lazy_calls,n_lazy_cuts,cplex_cuts,n_variables,n_constraints
2024-02-21,integer optimal solution,101,0.0018879303135727636,0.0018879303135727636,0.0018879303135727636,0.0,10.72794485092163,204,0,359,358,358,707,401
2024-02-22,integer optimal solution,101,0.0019043502342050624,0.0019043502342050624,0.0019043502342050624,0.0,8.787528991699219,205,0,288,287,287,707,401
2024-02-23,integer optimal solution,101,0.0019111598036452107,0.0019111598036452107,0.0019111598036452107,0.0,8.604137182235718,205,0,287,286,286,707,401
2024-02-26,integer optimal solution,101,0.0018237627404869643,0.0018237627404869643,0.0018237627404869643,0.0,9.2965829372406,204,0,307,306,306,707,401
2024-02-27,integer optimal solution,101,0.0018439365653517095,0.0018439365653517095,0.0018439365653517095,0.0,9.248303174972534,204,0,299,298,298,707,401
2024-02-28,integer optimal solution,101,0.001923803212877952,0.001923803212877952,0.001923803212877952,0.0,8.870757818222046,205,0,307,306,306,707,401
2024-02-29,integer optimal solution,101,0.0019547020999834013,0.0019547020999834013,0.0019547020999834013,0.0,9.474530935287476,204,0,314,313,313,707,401
2024-03-01,integer optimal solution,101,0.0019489013827215722,0.0019489013827215722,0.0019489013827215722,0.0,10.613072872161865,204,0,357,356,356,707,401
2024-03-04,integer optimal solution,101,0.0020786009230596967,0.0020786009230596967,0.0020786009230596967,0.0,8.603777885437012,204,0,275,274,274,707,401
2024-03-05,integer optimal solution,101,0.0022057401450984505,0.0022057401450984505,0.0022057401450984505,0.0,7.955326080322266,204,0,270,269,269,707,401
2024-03-06,integer optimal solution,101,0.0022668465998598834,0.0022668465998598834,0.0022668465998598834,0.0,4.714259147644043,204,0,173,172,172,707,401
2024-03-07,integer optimal solution,101,0.0022269492160671214,0.0022269492160671214,0.0022269492160671214,0.0,7.127629041671753,204,0,243,242,242,707,401
2024-03-08,integer optimal solution,101,0.0022071928489078613,0.0022071928489078613,0.0022071928489078613,0.0,7.175312042236328,205,0,230,229,229,707,401
2024-03-11,integer optimal solution,101,0.0019712434370733065,0.0019712434370733065,0.0019712434370733065,0.0,9.859001159667969,204,0,304,303,303,707,401
2024-03-12,integer optimal solution,101,0.001988073312640958,0.001988073312640958,0.001988073312640958,0.0,8.365429162979126,204,0,297,296,296,707,401
2024-03-13,integer optimal solution,101,0.0021260549674792413,0.0021260549674792413,0.0021260549674792413,0.0,7.9976019859313965,602,0,251,250,250,707,401
2024-03-14,integer optimal solution,101,0.002295796279060169,0.002295796279060169,0.002295796279060169,0.0,6.081794023513794,204,0,199,198,198,707,401
2024-03-15,integer optimal solution,101,0.0021894236552101056,0.0021894236552101056,0.0021894236552101056,0.0,5.838056802749634,205,0,199,198,198,707,401
2024-03-18,integer optimal solution,101,0.002225641282565555,0.002225641282565555,0.002225641282565555,0.0,5.1081321239471436,204,0,175,174,174,707,401
2024-03-19,integer optimal solution,101,0.0022288997862921255,0.0022288997862921255,0.0022288997862921255,0.0,5.164580821990967,204,0,181,180,180,707,401
2024-03-20,integer optimal solution,101,0.002327644813163916,0.002327644813163916,0.002327644813163916,0.0,5.80466103553772,204,0,209,208,208,707,401
2024-03-21,integer optimal solution,101,0.0023060754234581547,0.0023060754234581547,0.0023060754234581547,0.0,4.922063112258911,205,0,191,190,190,707,401
2024-03-22,integer optimal solution,101,0.002385578211403975,0.002385578211403975,0.002385578211403975,0.0,6.672403812408447,204,0,205,204,204,707,401
