date,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294,SP500,SMB,HML,CMA
2023-04-27,0.04610401981329767,0.02341634646577056,0.01662739474551693,0.0066162097137989154,0.01695652173913046,0.007170582346363577,0.015975137044427674,0.021401239244022385,0.013868876080691568,0.02143482064741916,0.019566147845532133,-6.0,0.0,-2.0
2023-04-28,-0.03979238754325251,0.008449821999340787,0.013647916293653499,-0.09087287755813374,0.006412997007268002,0.009817838122508441,0.034834238240904855,0.013660791711673352,0.00844460001160891,0.021413276231263382,0.00825320690502115,0.0022,0.0018,0.0022
2023-05-01,-0.032242769084874404,-0.0034838493153774306,-0.04244640347239802,-0.009475298499288083,-0.010195412064570877,-0.011324938350061119,0.030400209430936943,-0.012747839480406024,0.0021785010377967976,0.0008385744234800659,-0.00038611529495272086,0.0017,-0.0079,0.0018
2023-05-02,0.015482606565409097,-0.02711370262390656,-0.03885361423084065,-0.024606027094276964,-0.010300429184549442,-0.015020197327129194,-0.0042132452574527215,0.0037901209817258743,-0.00768736762046654,-0.01340594888981987,-0.01158625361188679,-0.0073,-0.0139,0.0004
2023-05-03,0.00019299430666805203,-0.0014557262872909255,-0.016973430449192077,-0.01173469387755098,-0.012575888985255818,-0.003949742161399239,-0.002115535900325283,0.009670011794082575,-0.008420413847292528,0.0012738853503183687,-0.006998310337502632,0.0087,-0.0102,-0.0043
2023-05-04,0.003376748673420109,-0.009628009318847065,-0.02726402605689468,-0.0157173177307406,-0.04128238910847612,-0.015860431055253293,-0.004240041761215296,-0.02198320392845822,0.0675939797757539,-0.056827820186598814,-0.007218725172645652,-0.0047,-0.01,-0.0027
2023-05-05,0.01591346153846155,0.014827315069996074,0.027794435483278843,0.04085319657322682,0.040769583142464524,0.013430232978844069,0.06603258834479886,0.008394130147839015,0.006840894932866789,0.02023381294964042,0.01847474404243065,5.0,0.0061,-0.0064
2023-05-08,0.0016563342955846592,-0.009772628403302208,0.012044290601404807,-0.0063829787234041795,0.0250880281690141,-0.003754566767026456,0.059935167250428946,0.0035152559064474042,-0.02607021498918059,-0.00793301013662405,0.0004521245089151026,-0.0038,-0.0027,-0.0039
2023-05-09,0.007464802041009225,-0.015048617510622217,-0.0006741715807852617,0.0030429392539163304,0.006440532417346593,-0.010087737635205077,0.0037684754717697056,0.004515555791316418,-0.0001621999722908202,0.007552199022656515,-0.004579422429039752,0.0011,-0.0005,-0.0039
2023-05-10,0.033483398987056774,0.0009923528130958276,-0.022131984237525038,0.015393258426966342,-0.02090443686006834,0.0032472155518819467,-0.01501730952448333,-0.0020180093186766635,0.015090424255533448,0.0017636684303350594,0.00448396168363916,2.0,-0.0131,-0.0078
2023-05-11,0.018059715037662304,-0.0011891155063561763,0.004365723890238049,0.013555383423702492,0.016993464052287608,0.004242236898921202,-0.02383665807946837,0.0034933020633820737,-0.01086905855873857,0.0052816901408451146,-0.0016966192878881679,-0.0051,-0.0007,0.0011
2023-05-12,-0.017115350329827077,-0.005060417477842454,-0.005528736362470347,0.2647524428189312,0.026563838903170565,0.0036673820976180463,-0.04003728048660839,-0.005130846471966297,-0.003556239239136495,0.0013134851138354264,-0.0015832973843321887,-0.0011,0.0035,0.0047
2023-05-15,0.008525303827317228,0.0021941839532719884,0.03219841485097803,-0.04359273166731406,0.020450751252086747,0.018715020465637937,0.0488303406268843,0.011142775746550855,0.017839588956412827,0.020113686051595858,0.002958162718517548,0.0078,0.0001,-0.0046
2023-05-16,0.01978417266187053,-0.024678840184521975,0.020534027182506676,-0.03966785504761042,-0.056441717791411,-0.03130706956879277,0.004842780165063738,0.018215311345162345,-0.012427482841477806,-0.017145306472353135,-0.006377687505569596,-0.0045,-0.0047,-1.0
2023-05-17,0.01851851851851847,0.022139705572995286,0.04112172419435872,-0.01428571428571438,0.05028175119202428,0.006508276830316856,0.06563942438229703,0.004382271610749057,0.012583868653245425,0.036197121674662096,0.011890824883593902,0.0085,0.0118,-0.0028
2023-05-18,0.022943722943722992,0.00972868042074842,0.047945491556423116,-0.01659038901601826,-0.004127115146512646,-0.0026948478306054397,0.021739328255666806,0.0016923571175561133,0.018409733561671127,0.003367003367003295,0.009445052263048771,-0.0023,-0.0038,-7.0
2023-05-19,-0.016081252644942916,-0.006121286956201457,-0.013101187822849187,-0.013331394221446578,-0.052631578947368404,0.018352315302269828,-0.030138401524732374,-0.020358952054444025,-0.009589219664010743,0.02516778523489939,-0.0014458618380373226,-0.0039,-0.0031,0.0018
2023-05-22,-0.010666666666666623,0.027062500165386364,0.015521811306637831,-0.00904043629931707,-0.004374453193350738,0.000221218000284031,0.025592756524454134,-0.019148850835768498,0.015871344548184108,0.012274959083469605,0.00015503413661332915,0.0111,-0.0022,-0.0091
2023-05-23,-0.00017389792191992203,-0.009930950970035962,0.02735000873852348,-0.003966483216817945,0.010984182776801405,0.01481123160423262,-0.016045126919460966,-0.020262515012880483,-0.011092000932835805,-0.005658852061438845,-0.011222025583512577,0.0061,0.0105,0.0018
2023-05-24,0.015305678754674364,-0.03684205732605893,-0.026230730599700745,-0.011648165662800414,0.31073446327683607,-0.014704614057783416,-0.03351441857079156,0.005193688372874018,-0.010900342764684556,-0.017073170731707384,-0.007318613865403286,-0.0039,-0.0019,-0.0005
2023-05-25,-0.014989293361884369,0.0006187215968961228,0.0043225238852920515,0.012037270209015292,-0.05305039787798413,0.03482203372789393,0.030929291027210246,0.003382449499826236,-0.007187478786092631,0.001240694789081933,0.008757593299171227,-0.0109,-0.0109,-0.0123
2023-05-26,0.04443478260869565,-0.0011340715599154735,0.02932332001812401,0.004130586244650207,0.04866946778711487,0.0073715325563637355,0.025453217041873952,-0.0008430023586743576,0.011582219583540372,0.02230483271375461,0.013049084284802958,-0.0029,-0.0087,-0.0053
2023-05-30,0.012904837232536817,-0.009077466635309102,0.018084267769809315,0.003122367051593376,0.048414023372287125,-0.0038182187470569185,0.008870522434584402,0.00637215668031434,-0.006838441006906028,0.02060606060606067,1.6597509584161503e-05,-0.0025,-0.0041,-0.0097
2023-05-31,-0.008877198750616459,-0.028627625358390876,-0.004774977685626791,0.0027667984189723434,-0.01178343949044578,-0.01383813854312843,-0.013179964335528541,-0.005121147535178579,0.0006407457882584564,-0.009105304829770405,-0.00610861439251277,-0.0025,-0.0113,0.0008
2023-06-01,0.018162215956211626,0.010395281892859518,0.019480182247816336,0.028478517934568393,-0.0232033515952305,-0.017486980053985517,0.0552041866082212,0.015350176810333958,-0.004800857319648521,-0.009588493807431162,0.009854443605255702,0.0005,-0.0007,-0.0038
2023-06-02,0.012055062311639685,0.08750571535383786,0.040003761832874705,-0.009581297307655456,0.049158693500494954,0.013842404663744125,0.02784936756078538,0.0326322680766924,0.025245243076102417,0.036708350141185966,0.014534425328475025,0.0174,0.0165,0.0075
2023-06-05,0.00845070422535209,-0.04437725394176236,-0.013486069324632177,-0.014849569507594184,-0.006289308176100607,-0.005850963913258201,0.009848153677386267,-0.005355379968658663,-0.038581601794946796,-0.024124513618677082,-0.002003586752111904,-0.0109,-0.0074,-4.0
2023-06-06,0.010454908220271368,0.0031639814279906136,0.027706562703798496,-0.03363283743310254,0.03575949367088593,0.007520621057739004,0.03821619634908321,0.034553244872451275,0.014191737270221334,0.023524720893142084,0.002353906017843575,0.0225,0.0132,-0.0041
2023-06-07,-0.04249269409999207,0.02757152493208108,0.013569460213283448,-0.025708769434000623,0.031164069660861694,0.019042073385319148,0.02035967714020492,-0.011451075917878245,0.006916537995938112,0.04051421893260612,-0.003812014804159282,0.0189,0.0225,0.0128
2023-06-08,0.024911325579476992,-0.002376625010864933,-0.016822513862165756,0.0029724655819775847,0.03555555555555564,-0.031957131480801884,-0.02148771799972249,-0.0059672899430058225,-0.004792422210078337,-0.014601272931486355,0.006188652894420963,-0.0077,-0.0115,-0.0049
2023-06-09,-0.006599597585513024,-0.008535660831017464,-0.0012540009155604128,-0.0017158009670878828,-0.020314735336194586,0.026760798082948616,0.026663514950951428,0.00653301212690375,-0.004011807459865335,-0.007598784194528849,0.0011480624440519769,-0.0079,-4.0,-0.0023
2023-06-12,0.025439520375921464,0.013614096754519954,0.0030497879991261212,0.022083333333333382,0.004380841121495285,0.0018161120800596663,0.12452129333302639,0.017980789600602103,0.020467284254842913,0.01914241960183767,0.009321145822872572,-0.0027,-0.0139,-0.0078
2023-06-13,0.000711068973690475,0.014616504383269129,0.016274712910043745,-0.0012739502649816551,0.017446932247746478,0.02537491372278358,0.04212279217056594,-0.0024131252761810254,0.014370939857502105,0.020285499624342566,0.00693249225350526,0.0052,0.0007,-0.0051
2023-06-14,-0.0018948365703457674,-0.007690139659567777,-0.0116147241331311,-0.015102811367926974,0.017147756501857712,-0.00883867744724231,0.016948708545082975,-0.018827961609067204,-0.00809562390855953,-0.0077319587628866294,0.0008194076378587953,-0.0106,-0.0092,-0.0024
2023-06-15,0.005457997152349294,0.01824465261775297,-0.0060539631036243624,-0.0007770812827022001,0.018263557178982818,-0.011749676987718092,0.03333247469153292,0.0159322395789039,0.01616719114579436,0.027829313543599257,0.012178137542195246,-0.0036,0.0006,-0.0009
2023-06-16,-0.0127448666509323,0.007031542862624166,-0.014151361116522815,-0.020167980091248375,-0.004415011037527695,0.02367310868434256,-0.019849183597158187,0.008578557968717196,0.005252084020534415,-0.009386281588447582,-0.003671619564720802,-0.0051,0.0022,0.0033
2023-06-20,0.002310941110845536,-0.021427371787962203,-0.008631041871143351,-0.015291814381713396,0.004434589800443561,-0.030280501593973372,0.006326498171991786,0.0164946505625805,-0.006761772173674834,-0.0032798833819241927,-0.004735088964510872,0.0021,-0.0066,-0.0051
2023-06-21,-0.007552870090634463,-0.008112587446622589,-0.007697076636940266,-0.008167651800107372,0.01821192052980123,-0.018073778089019908,-0.0006255133632400341,0.00540899733328696,-0.02258683760217722,-0.009140767824497258,-0.005245299871716229,0.0029,0.0055,0.0086
2023-06-22,0.042617960426179664,-0.010250145914145723,-0.012653069070916411,0.013544262650341315,0.00840108401084017,0.015792607819625052,-0.008181019276605724,0.005632174672579609,-0.009180182619182397,-0.01070110701107021,0.0037107995233466562,-0.0096,-0.0123,-0.0052
2023-06-23,-0.006300422589319963,0.0028884916959125715,-0.002899098144888662,-0.01368398546076546,-0.007524858908895489,0.008255370407548682,0.002537019448357606,0.0064365588293916875,-0.00894563399407155,-0.035807534502051375,-0.007658795459064456,-6.0,0.0007,0.0006
2023-06-26,-0.015464316090621,-0.00307790775122817,-0.003564601196206333,-0.03235421634511163,0.006769564040075819,-0.01233514361038203,-0.07594976951200126,-0.004235711090699889,0.0067706209855832,0.009284332688587946,-0.004486848871018305,-0.0001,13.0,0.0067
2023-06-27,0.014529176156443953,-0.02141222280508063,0.023347348143764355,0.02341080929711553,0.007799892415277008,-0.0050608849924542116,0.08835753113603527,0.02635734406852604,0.010726614884153165,0.0026830203142966763,0.011455870720236504,0.0032,-0.0052,-0.0072
2023-06-28,-0.001083759095835383,0.003154965336718485,0.005152166523843492,0.008154107152629613,-0.020549773151854713,-0.0064923110056655416,0.0881008528744207,-0.006907484806874394,0.0038014197440651718,-0.0038226299694190144,-0.0003540782907914565,0.0047,-0.0042,-0.0042
2023-06-29,-0.008834469931803987,0.006796535933377085,0.0,-0.0011399413744436432,0.031335149863760174,0.010892393039870439,-0.007518622244430781,-0.015221424714587857,0.018463989739864926,0.006523407521105208,0.004473526785721408,0.0075,0.0076,0.0046
2023-06-30,0.019233776387803034,0.008566056867632881,0.001006862285625005,0.03304168251725457,-0.004491413474240468,0.01659257346295032,0.09732337306512433,0.011218873944814415,0.011465101150846858,0.018680899733129943,0.012269017938809898,-0.0073,-0.0077,-0.0029
2023-07-03,-0.0010739490641302144,0.0104896478054604,0.015359902859867111,0.006838865800410242,-0.010350318471337595,0.029359196523348615,0.0069036897927826245,-0.012491343051637634,0.004289187468140857,0.014221556886227641,0.0011706641044284408,0.0027,0.0107,0.0012
2023-07-05,0.001228689909384093,-0.024816396751430516,-0.017379666614807564,-0.02319870421652123,-0.03137570394207567,0.013797077306820987,0.013182853812324443,-0.007322767975505257,-0.0004569719049245466,-0.022140221402214073,-0.001968314049017602,-0.0107,-0.0026,0.0
2023-07-06,-0.015493173799662386,-0.02352298828433769,-0.01704516190567023,-0.020379780690024083,-0.016611295681062968,-0.001726837930446171,-0.01822004204625096,-0.037136373191989425,-0.012514731821525467,-0.009433962264150943,-0.00792251577183327,-0.0059,-0.0068,0.0006
2023-07-07,0.01106263633530685,0.010176233868356602,0.00727261083332765,0.03276182155727859,0.000563063063062951,0.02747036218552357,0.00954542064836426,0.004614496695941581,0.009736889321781883,0.03695238095238091,-0.0028650895874316146,13.0,0.0122,0.0019
2023-07-10,-0.02041917090460784,-0.0010275734452396732,0.013050129374206406,0.008882309400444151,-0.0061902082160945095,-0.008020563155842667,0.01365511855893127,0.0329315716624418,0.019895224828732856,0.01322556943423951,0.002405028363358155,0.0124,0.0,0.0054
2023-07-11,0.012978840556910294,0.04866648781349294,0.025125972189600682,-0.006288648988575562,0.01359003397508485,0.019265071230670377,-0.02072727651290394,0.00184617507189392,0.008103079761434342,-0.00036258158085562044,0.0067422154625192835,0.0018,0.0049,3.0
2023-07-12,0.01568566547600567,-0.003433771028794301,0.004812419530186141,0.028161586330555866,-0.013966480446927375,-0.01420007104751074,-0.03597474113920014,0.03601024585225458,-0.00014813648925766394,0.009067827348567283,0.007411235539762833,0.0037,0.0044,-0.0044
2023-07-13,0.02675840978593272,0.012700095847346155,0.01277288706389768,0.010207221994255132,-0.03739376770538245,-0.0010927567659502306,-0.025798945766524597,0.022229440861894434,0.007741278329513566,0.017253774263120074,0.008470134857870185,-0.0007,-1.0,-0.0067
2023-07-14,0.0028294862248696606,-0.005444336310691558,-0.02303412368239709,-0.028687484133028573,0.027369040612124772,-0.008752681672682597,-0.029295073152786122,0.030444616561188798,0.013443169757921768,-0.020141342756183754,-0.0010244033312343335,-7.0,-0.0151,-0.0055
2023-07-17,-0.00831600831600835,-0.005864783378289351,0.016853922100992878,0.0805541035023523,0.0718991692924665,0.020468347921119644,0.027858596341882844,-0.017343762200378407,-0.0023316997834525195,0.008294266137756957,0.003855378718418697,0.0064,-0.0027,-0.0006
2023-07-18,-0.005465708295896899,0.012880982964068954,0.023274506313643445,-0.024865753954815998,-0.006948156066274856,0.012486415802169835,0.030490053151962508,-0.001327553312823453,0.010666367770059651,0.012160228898426318,0.0071172882225351165,0.0044,0.0109,-0.0044
2023-07-19,0.019046902055258608,0.004562562565109039,0.01628276908398999,-0.014833556580840308,-0.0034983853606026767,0.009224643659434205,-0.00547720491902539,-0.00023468009165385169,-0.0011569911037575956,-0.0038869257950529834,0.002357902778936502,0.0026,0.0132,0.0019
2023-07-20,-0.03989361702127663,0.007827615198387396,-0.025177631294518114,-0.0004028603081881987,-0.018903591682419736,0.015972408112838475,-0.02754791965328487,-0.019006314537101422,-0.03372364496245914,-0.007804185881518354,-0.006756896754207509,-0.0035,0.0064,0.0147
2023-07-21,0.00030778701138805815,0.0003844462591872209,0.0050441190712593635,-0.0029722921914357853,-0.0074318744838974965,-0.007102655616965204,0.013028629973248303,0.01722182523813586,0.0007484472049688547,-0.002145155523775428,0.00032408866573700707,-0.0038,-0.0036,0.0011
2023-07-24,-0.009230769230769143,-0.0005751918980830265,0.014276528605289544,-0.0012632004446465565,0.03189129229062669,0.011826843096330385,-0.0016743548396158004,0.01904734284572654,0.0095797865572662,-0.006449301325689707,0.004034155466043324,-0.0003,0.0077,-0.0022
2023-07-25,0.0025621118012421123,0.05332257683482484,-0.02311864665619565,0.011889102499241093,0.013168503090567106,0.018099784848188315,-0.022410949960884913,0.007614397789041974,0.005781857079624213,0.027407140281283736,0.0028146900124996523,-0.0023,-0.0079,-4.0
2023-07-26,-0.007589251142259659,0.0255848022981704,-0.004104562735914643,-0.012999350032498348,0.026790450928381906,0.006944162356081311,0.011462357296242225,-0.018015007013943256,-0.0011796741532171307,-0.003861003861003841,-0.0001554474478156429,0.0086,0.0103,0.0065
2023-07-27,0.0007803355442839977,-0.012872261474645161,-0.00017522676807913939,0.007041183324046476,0.006458279514337381,-0.008275724999163783,0.032295520519096094,-0.012360563164227475,-0.021693699647821595,-0.013037350246652483,-0.006424656484370667,-0.0081,0.0029,0.0011
2023-07-28,0.0308771929824562,0.0062054272152644785,0.007279574927592185,0.04828973843058347,0.026180698151950618,0.0047294716425167116,0.014815509141836452,0.00393553966239304,-0.007995733940506587,-0.011067475901463843,0.00987783736193816,0.0043,-0.0035,-4.0
2023-07-31,0.011118674835488986,-0.003396269724714679,0.01889432409067095,-0.0047984644913627635,-0.009254627313656765,0.002860663847805142,0.018929535835176012,-0.004155399198733924,0.004106546355105129,-0.0018050541516245744,0.0014687171966488966,0.0099,-0.0008,0.0007
2023-08-01,-0.014886295631358536,-0.008430300195774884,-0.004615086324971699,-0.022757955641272896,-0.002777076495834371,-0.002301105062135734,-0.04511691150985149,0.007085645115743489,-0.002727024387793177,0.0,-0.0026650918726684202,-0.0011,3.0,-0.0028
2023-08-02,-0.026425696711975016,-0.01492408189579566,-0.02773044594774516,-0.04144464179988162,-0.014683544303797424,0.04122921810943268,-0.015004970012397057,-0.017041930331438256,-0.00774376161997165,-0.02097649186256775,-0.01383955356772192,-0.0005,6.0,0.0069
2023-08-03,0.005459792527883851,-0.01579382371022515,-0.00291324949546556,0.01008853201564756,0.0020554984583761125,0.0132867252174804,-0.009031277815258594,-0.02059791160062935,0.07851157064391365,-0.29442186922792757,-0.0025479738611559415,0.0002,0.0008,-0.0035
