Date,SP500,00067A,003B70,013528,0157B1,034B61,03B8CF,03CF95,055018,061366,063384,067779,06EF42,070B45,07EC43,09DE1F,09E31A,09F623,0B57D7,0BC29E,0BF4BA,10646E,1151F4,119CB6,12DE76,12E454,131443,13C3E0,143C52,147C38,1490F3,14BA06,14C7B2,14ED2B,159AE4,15ABD0,164D72,168A5D,16B183,1791E7,17EDA5,17F16B,188394,18EC17,190B91,1921DD,1A3E1B,1BC12C,1D1B07,1D9E55,1EBF8D,1F9D90,1FAF22,205AD5,20BEEA,2158DF,221AD7,228D42,24C48B,24CB56,24D81E,25102A,251988,253B2F,263A36,2667B6,267718,26CC63,275300,2920D5,2B49F4,2B7A40,2BA977,2BAE5F,2BF36E,2CB4C9,2D2D43,2D643C,2DBF98,2E0496,2E61CC,2F94A5,2F98A5,2FEA66,304C94,30A565,315EB0,322A44,32BBAA,32CB22,342218,343996,3461CF,34A959,34B97A,351EC3,353DBB,3587B4,35F4B5,366A08,370C50,37727A,385DD4,388E00,39692D,39BFF6,39FB23,3C7F5F,3CBA2A,3CCC90,3D9999,3DC887,3DE4D1,3ED92D,3F4497,3FACA7,3FB145,4030E2,408089,40B903,416C55,41B0E2,420168,431B74,434F38,442769,44A4FC,4595EF,45CF4C,485445,49BBBC,4A5C8D,4A6F00,4A6F00_2,4AC91D,4C37C5,4D371E,4FB770,50070E,504FE2,507AE7,508CFD,51D876,51E682,520632,523A06,543900,55438C,55C9B5,56277A,567F3D,56CC0A,56EA2B,57B174,57CAAB,57DDB9,589803,58B46F,58CA9A,59B229,5A6336,5A9A82,5B6C11,5BC2F4,5CC29D,5DD486,5DE5A5,5E6959,5E7E82,5F2FF7,5F9CE3,60DD84,60F8A4,6137BF,6166D1,616E3B,619882,61B81B,61BCA7,61E975,622DBE,6284B5,636639,63F892,641F17,64CEBB,64E346,652E62,662682,665D7D,66E04A,66ECFD,6844D2,69345C,69CE71,69E8E1,6ABCB8,6B0784,6B236C,6B5379,6BF593,6CC55E,6DBBBC,6E1E61,6E705B,6E7060,6EB9DA,6ED519,6F6559,713810,719477,72DF04,73C521,7448A3,751A74,766047,767F86,76E80F,76F067,789A7D,789ADD,78F9ED,790C34,7999F3,7A10FF,7AB859,7AC86E,7B0BA6,7B1E50,7BAAE7,7C4168,7C62A3,7D5FD6,7D85A9,7E1D5D,7E3F8F,7F9984,808319,810E30,8377DB,859D62,8665BA,86A1B9,873DB9,87B81A,89F693,8A8E41,8B4A45,8C6C1B,8CF6DD,8D4486,8E0E32,8E8E6E,8EA478,8EF425,8FF2EF,900356,902670,911AB8,9196A2,91B8B1,91C82E,92D3A0,934CC3,93D207,93F143,93F9E0,940C3D,94208D,945DE6,94637C,954E30,95DC1F,968B00,96F126,972356,97693A,977A1E,97AAF6,986AF6,990AD0,9A02C4,9A3FF4,9A602D,9AF3DC,9B5968,9BBFA5,9C25FF,9C5174,9C5BA5,9C8BC3,9CA619,9D2790,9D30A8,9D56F2,9D5FA4,9D6A24,9E91C6,9F03CF,9F18FA,9F6B1A,9F71E5,A01664,A13375,A13375_2,A18D3C,A1EAC8,A247F5,A4386C,A43906,A4BCDE,A4D173,A5151E,A52B6B,A5B913,A6213D,A63820,A6828A,A7102F,A80FE0,A8CBDA,AA5C8E,AA7FE0,AA98ED,AADE0B,ACDF88,ACF77B,AD1ACF,AD23DE,AD3C93,ADF092,AE4EEB,AFD7DD,AFEC35,B13B68,B2256A,B2E6B5,B303A6,B3CB74,B4703C,B4C673,B560AF,B5DE80,B6082A,B642E8,B7EB38,B840EF,B8EF97,B8F71F,BB0787,BB07E4,BB127B,BB5271,BB88B6,BB992A,BDD12C,BF23B0,BF79F5,BFAEB4,BFE02C,BIOTECHNE,C03C8B,C062D4,C08256,C15DB3,C20B75,C29715,C356AC,C4073B,C44D01,C4A432,C598D7,C5EF8D,C659EB,C81E00,C8257F,C83B88,C87ECC,C951A2,C97B2D,C9881C,C9B932,C9E107,CA1620,CA212F,CBA33B,CC6FF5,CD2DA4,CDFCC9,CE1002,CE4FD9,CE96E7,CEDFD5,CF7292,CFF15D,CFF97C,D0909F,D09938,D1AE3B,D21EF3,D29B44,D2AC74,D33D8C,D4070C,D437C3,D4463B,D4AC65,D54E62,D56D6D,D5AF19,D60BB2,D6489C,D64C6D,D6534D,D69D42,D78CCD,D8442A,D88EF3,D8F347,D90F43,D96202,D9B1C9,DA48E4,DB06B0,DB30C3,DB5CA5,DB7014,DBB28E,DC2B00,DC5299,DCD97F,DD1BA1,DD1BA1_2,DD3BB1,DD682D,DE27F9,DF8855,E0339F,E09E2B,E10D31,E124EB,E15736,E1C16B,E206B0,E21871,E26FC3,E30B34,E49AA3,E4CE73,E61E5B,E68733,E68C3D,E6D89E,E70531,E866D2,E8846E,E8B21D,E90C84,E94704,EAEBF3,EB5E78,EB6965,EC821B,EC99D0,ECD263,ECF709,ED0402,ED79D9,EE6F1C,EEEA9F,EF5BED,EFD406,EPAM,F11638,F1529C,F1FA25,F30508,F40EE2,F46EC9,F57F6F,F5C8AB,F5D410,F67165,F6DCE4,F6E248,F93C8A,FA40E2,FACF19,FACTSET,FAE021,FC1B7B,FC1F9D,FD39EB,FD6926,FE89E0,FEC475,FEE4B0,FF4BA4,FF4C20,FF6644,HTA3J9,KENVUE,LJPA1L,SOLVEN,SPY,VERALTO,VERNOV,VISTRA,VUA3RK
2023-03-16,3960.28,478.373,53.0774,159.4758,100.04,2404.5949,78.3431,73.9546,89.2776,206.56,89.7568,8.9886,95.2099,294.93,56.0752,60.9692,-119.99,52.0812,50.049,47.263,13.6758,26.8182,61.1061,165.9217,46.2363,203.5114,217.1896,14.12,139.01,61.2277,94.1006,42.3874,32.2665,224.8245,15.8737,113.7168,42.7372,302.01,29.5669,39.6443,29.4263,263.78,103.5809,240.5,109.49,72.3303,28.0115,33.5438,203.3473,97.8924,98.6436,307.28,35.8384,444.9067,101.6547,314.08,326.4,269.8031,131.4819,10.3625,301.9514,51.0898,15.5553,156.5434,326.4638,92.6366,33.6826,-77.8181,113.7559,177.6512,28.9455,70.3572,36.3588,67.0457,34.2439,69.8247,117.3114,193.8593,220.4319,177.8092,132.3505,95.0407,137.6449,150.1254,115.53,-9.723,659.5703,50.2906,42.8569,385.0004,69.1836,85.2047,290.6964,44.71,248.877,170.6705,214.8055,66.9823,133.4372,28.8816,100.2092,35.0551,156.4203,21.6788,94.1457,161.7781,118.3776,18.8889,93.2188,77.8324,27.2423,40.67,113.0024,527.0584,47.7761,85.4117,55.2065,77.3596,214.5307,71.623,267.8989,140.92,45.4094,375.0747,205.3983,331.42,71.2,-69.4583,32.8603,77.5826,55.7329,335.205,99.4904,100.2401,25.5157,155.3522,28.544,141.8656,294.1433,89.5789,379.2855,8.2996,75.56,103.8971,93.8507,42.3001,48.8797,203.19,341.9728,122.1948,48.7466,13.11,108.2093,162.5023,300.64,136.097,744.7536,27.4225,41.0721,65.6414,175.1672,24.7399,23.6191,67.594,92.4566,168.3273,336.2942,420.6627,66.7395,32.7008,126.6823,371.4148,117.8376,81.91,31.5056,149.2184,121.7192,115.3906,62.6584,68.1024,35.5442,47.3783,135.8544,61.88,116.0098,112.17,200.59,15.9671,163.2676,139.2376,137.1609,202.135,191.5364,96.6,68.0535,96.49,486.7119,1469.86,28.0571,303.4095,13.5572,73.97,133.9584,54.6347,43.59,47.5687,663.5405,25.3234,98.8313,44.6115,140.9012,166.6828,15.9807,119.372,63.619,64.8034,208.8039,188.286,215.0311,78.917,82.9819,46.6884,80.5,41.5981,61.7178,453.9923,98.4204,48.6752,35.3876,56.6624,245.7835,97.15,54.6456,148.0967,374.0,196.43,273.6697,55.9583,52.5424,23.4197,59.7464,552.5088,259.5174,226.5209,187.6071,15.2217,29.8229,35.005,100.2242,41.3292,113.1457,30.3263,41.95,151.78,131.9532,130.4433,94.1953,21.3755,42.6803,78.7912,240.9301,96.5381,24.3215,58.0643,212.5677,104.6817,27.4115,25.7023,69.44,94.6373,59.1862,252.4669,44.1199,55.3655,436.5705,39.251,-297.4,48.1757,86.8751,139.2009,26.9437,277.009,102.0016,153.7404,55.4247,151.4965,136.3343,67.66,312.36,40.8973,20.48,71.501,68.5828,413.12,68.2965,488.28,26.4567,104.1908,226.8436,608.8119,182.0646,95.8588,115.55,31.7123,29.0002,92.7494,192.788,-679.97,19.0372,94.0609,120.0663,65.5708,50.5841,-94.885,191.7857,9.7867,32.5028,141.7485,78.15,188.7558,91.09,14.103,58.48,42.3381,178.4528,267.5257,64.4366,52.7341,196.2756,59.1254,14.16,52.586,53.2794,263.3977,193.56,-82.39,107.3583,37.3042,85.6117,63.5214,120.8659,54.0095,52.0322,119.8042,67.766,474.11,114.56,467.8492,39.0243,38.0994,37.7578,185.0364,72.53,442.39,205.6911,107.6496,173.5481,333.6674,106.0893,28.6667,72.3326,160.7449,125.1624,-80.4003,150.589,78.2454,5478.12,32.6328,158.2267,201.1,35.0307,54.1351,292.3887,91.3418,267.3236,80.3433,31.0908,69.3662,78.35,48.3,353.29,51.7359,9.6708,83.0587,56.3332,35.0938,207.82,86.3158,76.2713,71.9104,66.2945,26.5967,265.25,513.84,112.5489,331.6756,117.3155,51.7,114.8181,92.2998,191.96,-216.98,55.39,73.6166,119.47,34.6282,49.45,138.7366,199.2748,596.6566,142.3242,81.8061,113.9631,325.5197,106.3251,19.7288,153.6393,346.45,180.1226,-32.73,128.8652,82.8299,260.7269,111.7906,109.9993,86.4228,85.4019,13.3445,199.4547,95.5869,206.7601,16.0823,15.9252,184.13,105.9831,184.5582,9.5918,67.2749,25.519,59.4968,217.646,112.3224,105.69,163.5292,25.608,28.1007,30.5506,260.6084,155.39,53.3468,71.8853,177.9934,224.95,91.1858,28.66,36.3883,210.3804,106.197,219.2581,64.1022,104.5646,68.3619,40.0942,29.7662,31.006,2413.32,67.75,134.062,190.1354,53.3613,41.037,78.03,279.93,409.9739,119.8799,340.2182,322.3,30.9374,93.7191,305.95,103.5554,63.19,190.7258,146.26,72.5325,48.2626,31.0061,29.1758,391.4907,160.4602,428.3141,44.6389,29.4726,226.4882,88.6196,70.5812,50.5139,27.4249,104.43,167.2162,76.8862,,76.2316,,380.7823,,,-24.2663,19.0404
2023-03-17,3916.6399,479.5052,52.1847,158.2289,98.95,2405.5212,77.4485,72.6018,85.6039,199.62,85.4787,8.5108,94.5886,288.71,55.4895,60.4395,-118.15,50.7753,49.3855,44.4851,13.2583,26.4115,60.7789,162.9966,46.3009,194.2559,210.9785,13.98,137.15,61.03,91.919,42.2774,32.0459,222.2941,15.2855,109.513,41.349,293.51,28.6026,38.6308,29.0654,263.71,102.9688,237.8,108.17,71.0091,25.9876,32.3517,198.8683,95.5935,95.6661,298.97,35.1005,442.5315,99.3972,311.09,320.87,272.9583,129.2537,9.7297,298.8063,50.7435,15.3353,154.4423,318.9365,90.4359,33.4573,-78.404,111.8159,173.4215,27.965,68.3239,35.6894,66.2687,33.7317,69.3117,115.9055,190.551,215.5012,177.0228,132.3876,95.0583,135.9177,146.5415,113.13,-9.55,648.5583,49.161,42.1536,358.7591,68.2691,84.6568,287.0865,43.19,245.2374,168.5786,214.3112,66.1369,132.6023,28.1625,98.9033,34.1426,154.1292,21.3837,92.4631,160.4812,114.5798,18.8601,91.613,74.2962,26.6164,40.815,111.6312,517.9168,46.7152,85.1152,54.8673,76.3397,211.5807,71.5078,259.055,140.73,43.3642,369.6947,201.3347,326.61,67.11,-68.7067,32.0959,76.7022,55.8215,334.6429,100.7796,101.6187,25.2724,151.2831,26.615,141.4754,283.3611,87.5844,377.1941,8.2385,73.87,98.312,91.9364,41.5606,48.2649,201.05,343.604,121.1037,47.5636,12.58,105.4014,157.4281,295.77,137.001,742.6676,27.1607,39.8387,63.3165,171.6478,24.4034,23.0146,64.8993,91.5348,167.2214,328.9046,417.9527,66.4279,31.9732,124.3472,372.7729,116.2528,80.74,28.5509,146.8594,117.1204,109.7151,59.8891,66.1169,35.6413,45.7499,131.8104,61.22,115.28,107.2,199.11,15.9078,158.2852,138.2693,135.3861,199.7184,206.7993,97.84,66.7432,94.35,477.2703,1455.11,27.5068,294.6358,13.1044,73.62,133.1696,53.1913,43.04,46.9712,646.176,24.8796,97.7945,44.9728,140.1096,162.615,15.3625,117.6557,60.6867,62.0647,205.2715,186.1077,210.6493,77.9723,82.4992,45.2645,78.28,39.9804,61.2199,448.8274,97.3045,48.1992,35.0615,56.1317,243.444,96.65,54.2735,148.0675,372.53,190.89,270.6209,55.8212,49.974,22.0832,59.0473,542.839,254.8081,224.2176,182.2478,15.3629,29.9941,34.86,99.0787,37.8395,112.2293,29.7927,41.25,150.02,128.2974,124.4631,89.9772,20.5888,44.9085,76.2285,238.1485,95.8896,24.21,57.5865,212.509,103.8223,26.7502,25.3445,69.56,91.7737,58.6835,249.3224,43.7922,53.1061,429.7716,39.8286,-294.74,47.7619,86.2706,137.9565,25.8741,270.6146,99.2542,149.6831,55.2285,148.7375,134.6478,66.34,309.09,39.557,19.7224,70.8968,67.1468,408.26,67.7092,469.87,25.7713,103.8029,225.1307,590.5708,177.2616,93.7046,116.28,31.5101,28.885,91.6772,187.2559,-654.94,18.4587,92.5034,119.8415,64.1032,49.9372,-94.56,190.9659,9.3561,32.1768,140.2301,77.27,185.3498,87.999,13.873,56.26,42.3205,174.9537,269.0745,62.4721,52.7431,196.481,57.9993,14.34,51.3988,52.6985,264.1212,192.92,-80.09,107.6869,37.2953,84.2337,61.7299,119.7239,53.4162,50.5943,118.0883,66.2392,471.36,113.93,467.6476,37.8395,37.8588,37.306,182.616,73.61,441.0,199.8255,106.8097,171.4506,327.032,105.3879,27.145,71.1712,158.9664,121.6681,-78.2166,148.2204,76.8342,5503.0,32.1627,154.1551,183.64,34.3062,52.8483,290.0126,89.2027,266.5756,79.2943,30.9107,69.0725,77.07,47.95,358.14,51.9449,9.1113,82.5362,55.7989,34.6899,206.88,85.3684,74.8433,69.6425,64.3295,26.401,263.16,506.46,112.7544,326.3965,114.9263,51.495,110.2636,91.0762,187.2,-213.12,53.9832,71.1555,118.71,34.7529,48.75,136.9832,196.977,596.4037,140.7387,82.2305,113.7175,315.0824,105.1309,19.7564,152.8014,350.01,177.4148,-31.78,126.1253,81.6506,256.1491,111.6133,106.2805,85.7026,82.4582,13.1486,196.3889,92.4776,204.9748,15.7681,15.6016,180.13,100.205,179.6907,9.5118,66.0084,25.7029,58.4445,212.077,110.166,99.0997,156.7112,25.146,27.6983,30.2635,256.3972,155.16,51.9419,70.9966,177.2495,224.55,90.1117,28.2369,34.9624,207.1352,102.5462,214.166,62.982,103.0648,67.6591,38.8651,29.5306,30.35,2365.0,66.93,130.4954,183.5365,52.3044,39.3548,76.77,279.79,405.6011,121.398,320.9336,321.9576,30.464,91.3752,302.49,102.6679,62.55,186.5041,142.95,70.2252,47.9739,30.695,28.7393,392.0801,159.4953,422.0818,44.0926,29.3514,230.0188,86.7719,67.0002,49.8936,26.9181,105.34,163.2378,75.2589,,75.4555,,376.3337,,,-23.7875,18.9966
2023-03-20,3951.5701,478.3827,52.6863,160.4515,97.71,2457.6359,78.4183,72.8207,86.1096,204.68,88.1978,8.5705,93.8023,290.84,56.3632,61.6599,-118.4,51.8593,49.8644,46.0012,13.1646,26.7166,61.2424,163.9159,46.9928,196.4406,215.4377,13.96,141.08,61.6142,92.7953,43.0561,32.3769,224.4359,15.6575,110.4525,42.7742,301.06,29.6299,38.8758,28.4316,265.1,105.4439,240.5,110.81,70.7181,26.2852,32.5843,203.1116,96.8351,97.2743,300.51,35.6703,449.563,102.9939,313.6,316.36,265.9251,130.2674,9.8478,305.0677,50.907,15.6398,156.623,326.9656,92.1171,34.0497,-80.5289,112.6571,178.0321,28.656,70.7805,36.2801,66.5044,33.8323,69.5865,118.333,191.8874,219.6117,182.3609,134.4253,94.531,138.2266,147.5849,111.71,-9.852,647.244,49.6727,43.3483,366.8632,70.0101,84.9262,284.3449,43.47,250.8924,171.6784,218.1161,67.5808,136.0895,28.92,98.9033,34.5725,158.2744,21.7525,93.5914,163.6322,117.2177,19.1473,92.6805,76.6233,26.579,41.05,114.4004,524.8984,47.4825,85.861,55.8462,77.6901,213.7518,72.3911,264.3936,142.62,43.8904,378.3258,204.8053,327.1,66.98,-69.2517,32.4594,77.7402,56.787,340.461,100.3829,101.0931,25.4075,153.4288,26.8284,142.2026,288.9529,88.6688,379.3245,8.2472,74.76,103.466,92.7514,42.5909,48.8978,204.77,343.2699,123.0716,48.6796,12.37,106.2996,159.6279,298.95,140.0401,754.1903,27.2542,39.6946,65.9852,175.3896,24.8036,23.0759,66.4095,93.1997,166.1424,329.9822,424.3546,67.6399,32.1478,125.6518,369.7315,117.5169,81.08,29.8506,148.5087,118.3585,112.9342,62.2221,67.6456,36.146,46.4685,135.256,61.54,117.5971,108.81,200.42,15.809,161.2423,139.9728,136.8635,202.2006,202.9789,96.81,67.2907,95.07,483.164,1474.72,27.615,305.1778,13.4034,74.22,133.8739,54.404,43.09,47.645,656.2947,25.1966,99.768,45.4567,142.3479,160.8286,15.5256,121.6111,60.1669,63.3113,210.3314,185.5702,215.1686,78.8436,82.7502,46.1261,79.98,39.9533,62.4462,452.5291,98.5408,48.1151,35.5375,56.635,244.6137,99.21,54.2147,149.8597,375.59,191.81,264.2008,56.7447,51.8957,23.1984,59.7368,546.0425,258.0706,226.9873,185.5332,15.6642,30.5158,35.265,99.1563,38.6903,114.2708,30.4663,41.79,154.52,129.4189,126.9739,92.4011,21.1132,44.5822,77.5506,240.5776,94.7871,24.679,58.9918,213.2519,105.2053,27.2967,25.3727,68.31,94.8833,59.3097,252.6256,44.3258,54.761,438.8399,40.7566,-293.45,47.9516,87.4254,141.5462,25.809,276.7494,101.6462,151.8596,55.4673,151.0383,136.5791,68.03,318.3,40.0343,19.9514,71.661,68.2054,418.25,68.3245,467.52,27.0089,104.3848,226.4177,598.3237,180.6436,94.7093,116.31,32.184,29.4608,92.6806,190.9753,682.55,18.6901,94.9341,121.2491,65.8853,50.5933,-94.715,195.7363,9.2568,32.2046,141.6197,78.82,185.9021,89.5063,14.086,56.76,42.6555,177.3448,269.8863,63.9819,52.7701,196.4712,59.9771,14.24,51.9165,52.8481,266.5331,192.59,-82.02,107.8653,37.0121,87.9276,62.654,121.6398,54.1372,51.5321,123.8202,67.2282,483.26,117.21,469.7984,38.2675,37.5996,37.837,183.0112,75.14,435.15,204.3397,108.9384,176.0146,329.2537,107.5944,27.7519,71.4173,160.2713,122.8693,-76.0513,150.6714,78.5045,5494.47,32.4276,157.4374,192.51,34.6729,53.3886,293.8065,89.2585,268.8971,81.5948,31.2539,71.0791,78.31,48.83,362.88,52.2013,9.3756,83.851,56.2759,35.1612,207.07,86.1208,76.3084,70.4941,64.6851,26.4913,267.91,510.23,113.7724,326.4941,118.2576,52.275,109.5525,91.835,199.08,-213.72,53.6961,72.8711,119.12,35.9231,48.98,138.9973,200.974,602.82,146.0719,83.8701,114.4827,319.2593,106.2114,19.7749,155.1674,348.75,177.116,-31.93,127.1287,82.6048,260.3166,111.7807,108.7261,86.5206,84.5852,13.4657,197.7996,93.9504,206.6285,15.8957,15.7585,183.25,106.1932,182.3745,9.7074,67.0555,25.8777,59.514,213.6831,112.394,102.9558,160.2057,25.6702,27.957,31.1428,260.1523,155.56,52.9225,72.1936,178.4035,219.77,92.4674,28.2839,34.7032,211.3117,104.9866,219.101,64.0555,104.0225,68.4837,39.1328,30.1526,30.513,2391.17,66.76,131.828,185.2191,53.7501,39.9926,77.99,275.04,403.7873,121.4947,334.0909,326.2807,30.8445,94.1918,308.15,101.5972,64.15,187.7553,146.4304,72.1782,48.5063,31.2394,28.9837,397.6259,156.6775,427.4673,44.0451,31.356,231.4623,88.399,68.9668,50.1456,27.4987,108.36,167.8704,75.4844,,74.8188,,379.9524,,,-24.0365,19.6278
2023-03-21,4002.8701,484.6529,52.0912,160.831,100.61,2534.1028,78.4033,76.312,90.2319,209.25,90.2023,9.0781,94.0061,294.43,56.8241,61.4322,-123.69,52.8067,49.2884,48.2612,13.6503,26.7166,59.5248,165.2531,46.7437,200.7605,219.5597,14.37,140.98,60.3379,89.2992,44.9432,32.3125,226.0281,15.7613,111.2856,44.6806,303.85,31.5764,39.8724,27.749,266.24,107.8125,246.68,113.04,72.4955,28.6577,34.0187,203.8376,99.3765,96.9894,308.63,36.9966,452.5226,106.2271,314.42,327.64,267.4392,130.9464,10.7676,305.5101,51.9555,15.6821,160.9347,329.3686,92.5704,33.9246,-81.9588,111.1549,186.0818,29.8232,71.4797,36.3824,65.4044,34.4908,69.0278,120.2451,191.9435,221.7152,182.9507,133.4528,97.0882,137.9134,146.1514,114.73,-10.825,645.8265,50.9761,43.5506,386.0958,68.0581,82.5549,289.8573,44.45,253.0937,171.5928,219.3004,68.6448,137.5924,29.7254,100.987,34.4234,162.8565,22.2505,95.759,162.9472,118.4244,20.3441,93.3209,79.3141,27.9336,42.02,113.9908,534.5414,48.5907,85.861,56.7088,79.3144,214.9688,73.3128,268.9818,144.83,45.4773,386.0841,207.9162,329.57,66.78,-73.3133,33.345,78.4631,57.7624,342.6502,104.0523,104.971,25.7861,159.0541,28.704,140.7127,296.1877,89.6951,374.5773,8.4307,75.17,104.272,93.1873,43.2556,48.8978,204.7,348.429,124.4939,49.059,12.88,107.2326,162.4339,302.66,139.1361,754.6969,26.4034,40.5769,67.9754,176.9752,24.3579,23.6016,69.3754,93.7359,164.2812,333.6097,422.6462,67.3282,32.8754,128.488,367.7327,118.3188,81.73,32.5107,148.1635,121.533,116.7208,63.7395,69.6217,37.2234,46.5868,137.2539,62.46,120.5892,110.98,207.15,15.7794,163.9046,140.5556,139.6695,204.2894,206.3487,95.93,67.8112,98.75,487.1713,1500.22,27.2361,315.2077,13.5401,73.49,130.3993,54.642,44.26,46.3334,663.0438,24.4358,100.3046,45.3019,142.6026,165.411,16.2985,124.1659,62.1676,65.6911,214.7326,185.5702,213.5461,76.7984,81.6111,46.1714,81.35,39.6732,62.5384,455.1552,96.6227,49.5525,34.709,54.8597,242.3598,100.92,54.6652,151.983,374.36,196.76,271.0215,57.429,53.3074,24.2428,59.7368,552.122,261.5884,228.6624,188.4891,16.0595,30.7686,35.585,101.0979,42.2147,114.8425,30.8249,42.68,152.1,127.9442,128.033,94.1263,22.2981,43.4448,80.3759,245.4073,95.8618,24.6743,60.1347,216.9666,105.067,27.5897,26.399,70.68,96.3791,59.5479,252.131,44.7096,55.5141,437.9727,41.4289,-298.81,46.6325,84.0694,145.5953,26.5903,290.3652,102.7125,153.3171,55.5782,153.1481,138.2112,69.23,326.03,41.65,20.2333,71.7498,69.2273,424.56,67.8677,480.29,27.1898,104.9181,225.1678,612.4191,183.901,96.3322,118.59,32.4728,29.7775,94.9627,193.0416,696.88,18.6011,97.788,117.691,67.4927,51.0276,-97.245,198.1265,9.7039,32.5592,141.6197,80.24,182.4409,93.8185,14.3331,59.12,43.8458,178.7249,270.0449,64.9732,52.4638,198.4665,61.2262,15.09,51.2649,51.8887,261.6647,198.67,-84.23,103.4804,36.0032,91.0378,63.0971,121.3284,53.4162,51.8804,123.3194,66.6219,495.4,118.98,471.2962,38.77,38.3679,38.178,186.3997,75.7,445.46,213.6653,108.9218,179.1511,332.2987,107.9183,29.0449,72.687,160.6772,124.6363,-80.0502,151.7414,79.0133,5482.24,32.5131,160.6909,207.63,34.4493,54.8031,298.0698,89.863,270.1502,82.7267,31.7343,72.1721,79.77,48.84,374.22,52.3913,9.9043,83.3286,57.4782,35.3631,207.88,87.7007,76.3084,71.4174,64.9284,26.6945,266.15,515.91,115.6216,333.3345,122.4631,51.895,114.8091,92.3472,210.63,-219.68,56.9115,73.2843,120.39,36.7001,49.9,143.2505,201.5823,620.2332,146.2256,84.4681,118.6482,329.3919,108.5525,19.9224,157.0207,352.29,176.976,-32.86,126.0095,80.0302,259.9437,113.179,108.4147,84.2622,85.0249,13.7548,197.5739,92.9049,208.94,16.0037,15.8958,197.58,111.2073,186.8957,9.7696,68.5115,26.1765,58.4876,216.8081,116.8769,106.1048,163.0924,25.9279,28.0911,31.7529,263.597,157.25,53.441,73.6627,179.6815,221.61,96.6101,29.1866,35.6291,213.6351,107.2708,220.9493,66.2305,105.4997,67.8277,40.1934,30.294,30.579,2394.95,67.86,134.2482,185.9335,55.7342,41.7209,78.2,279.66,413.7781,124.1344,339.738,323.816,31.253,95.031,314.06,102.1567,65.29,185.5589,145.955,71.8875,46.9273,31.4728,29.2894,405.0171,159.4953,428.1523,44.7053,30.9458,238.826,91.6625,70.8045,51.0469,27.4987,112.71,169.0021,75.0138,,76.1321,,384.9414,,,-24.1885,19.619
