,0157B1,03B8CF,055018,061366,0624BE,063384,067779,06EF42,07EC43,095294
46,-0.018984196401948084,-0.026368788048462325,-0.037542155268812945,-0.020262843488649984,-0.020131629887727435,-0.01604947989131095,-0.014254084004361997,-0.011668391732025954,-0.029401257565012093,-0.016645859342488644
47,0.00010131712259362619,-0.005318598457606339,-0.012087135152064925,0.025267060143407672,-0.027261951797708326,-0.021957171797292663,0.02559030920692382,0.0059552767648414495,0.012534132075266536,-0.01608125264494283
48,-0.005875797791510469,0.0013854884571163192,0.006006198518090235,0.004329416242447293,0.0,0.004169076259881154,0.0010787016354860172,0.0067513708706700565,0.008425150461905858,0.0047311827956989004
49,-0.0009171507184346195,0.0034615592009479526,0.014372610358011786,-0.004547607768829977,0.02355808285946378,0.020227676077262537,-0.047662066263224244,-0.016919340868391683,0.006138662385998821,0.03082191780821913
50,-0.00815993472052235,0.0024627023144683314,-0.006866893964055097,-0.0006186351955838748,0.02103174603174608,0.008035452244383047,0.06143067762323275,0.004302632930276919,-0.0010165740395934545,0.011627906976744234
51,0.030954339777869246,0.014252244195685063,0.03292378432028784,0.025427360601876118,0.0167120093276331,0.004140754416005285,0.06001808941338611,0.0006264834579303373,0.009499446145366101,0.01929392446633821
52,0.017456359102244388,-0.00397286284599806,0.0006379993764752807,-0.009426514975621088,0.02255351681957186,-0.017113491163306304,0.02730430896125801,-0.005533699736546935,0.005041913862200522,0.009262988320579962
53,0.012647058823529473,0.02266912218625793,0.02102275192974693,0.019594974685917903,0.037383177570093455,0.0018875132521512833,-0.0009887871536772782,0.02583205056504912,0.01872569829581174,0.019952114924181964
54,-0.008519701810436727,-0.0051366937611760435,0.0016641491914653867,-0.0414252873563218,0.0054054054054053545,0.011934361575394431,-0.01773660351960724,0.00440150034851363,0.007221666709398412,-0.0089984350547731
55,0.015037593984962468,-0.022186944276958907,0.0032183202718272927,-0.0016787375893329308,-0.012544802867383437,-0.022242759564821357,-0.012031196469236876,-0.007235794294305325,-0.011407334498616875,-0.01776549545992891
56,-0.0274170274170275,0.0003915722210079179,-0.018523519338532482,-0.03137311425002389,-0.03448275862068963,-0.024018908648106914,-0.019286471932114864,-0.00020621936452702936,-0.00016479328742019622,0.0012057877813505282
57,0.009495548961424412,-0.00713656880325931,0.0009480757267200016,0.014384207132582595,-0.009774436090225621,0.002385533526559214,0.007238162588267046,-0.017968055849375948,-0.00395569076936805,-0.006824568446407134
58,0.0010777973740936648,0.011815184889765601,0.003055696920789164,0.036770818052907,0.035687167805618876,0.018494583554283916,0.01439294601096509,0.006064111553802051,0.011419499851761989,0.013338722716249064
59,-0.022022119996084957,0.017516471852225816,0.03371057332187272,-0.009432627458378532,0.005498533724340123,0.01114996612900276,0.017221899905340624,0.03689444704365845,0.009490893411932703,0.0015955325089748364
60,-0.0209167333867094,-0.0018166505949913398,-0.027836128302778786,-0.010189020616102532,-0.06671527524608087,-0.007246097993771234,-0.041835519666996945,-0.009121283959591232,-0.022855039824965978,-0.003185981680605269
61,0.04671368700807531,0.017055085555813292,0.0019855394030459613,0.016210495935350448,-0.004296875000000117,-0.01301232836892781,0.015601829612147287,-0.008900976377296423,0.0054733554018286095,0.01917698761486218
62,0.0010742187499999944,-0.003580128719223567,0.007300131706224108,-0.013537820694878279,0.002746174970576708,0.011789843271774002,-0.017408382346892588,0.0027556753665122233,-0.009404232506031215,0.0011760094080751698
63,0.0022436835430688687,0.009549033589508465,0.012942792596305869,0.0503358925143953,-0.02621283255086065,0.014301891013860092,0.015623855419165146,0.01251901705794714,0.011824825368300713,0.004698512137823062
64,-0.004282655246252654,-0.00477607031810565,-0.002862278553692388,0.002695417789757428,0.010445962233828767,0.02140975300680759,0.009232164200634793,0.027141243195272963,0.00609103813370454,-0.012470771628994555
65,0.019550342130987292,-0.0017886691750592346,0.01793951764516316,-0.005877528704209915,-0.019085487077534668,-0.010736113513686262,-0.00406338056928162,-0.0031323753728958,-0.014234863317026456,-0.016574585635359042
