,00067A,003B70,013528,0157B1,034B61,03B8CF,03CF95,055018,061366,0624BE,063384,067779,06EF42,070B45,07CA6A,07EC43,095294,09DE1F,09E31A,09F623,0A0D9E,0A9D0A,0B57D7,0BC29E,0BF4BA,0CE7F6,0E431C,0E698B,0F0440,0F90E1,10646E,1151F4,119CB6,12DE76,12E454,131443,13C3E0,143C52,147C38,1490F3,14A113,14BA06,14C7B2,14ED2B,159AE4,15ABD0,164D72,168A5D,16AD58,16B183,1782D5,1791E7,17EDA5,17F16B,18311E,188394,18EC17,190B91,1921DD,1A3E1B,1B637E,1BC12C,1CB9D3,1D1B07,1D9E55,1DE526,1EBF8D,1F9D90,1FAF22,1FCC00,205AD5,20BEEA,2158DF,21DED4,221AD7,225CA2,228D42,24C48B,24CB56,24D81E,250BEE,25102A,251988,253B2F,263A36,2667B6,267718,26CC63,275300,2920D5,2B49F4,2B7A40,2BA977,2BAE5F,2BF36E,2CB4C9,2D2D43,2D643C,2DBC3B,2DBF98,2E0496,2E61CC,2E902B,2EB88B,2EC172,2F94A5,2F98A5,2FEA66,304C94,30A565,30E01D,315EB0,319BE2,322A44,32BBAA,32CB22,32E873,33AD83,342218,343996,3461CF,34A959,34B97A,351EC3,353DBB,3587B4,35F4B5,366A08,36ECA4,370C50,371C01,37727A,385DD4,388E00,39692D,39BFF6,39FB23,3C7F5F,3CBA2A,3CCC90,3D9999,3DC887,3DE4D1,3ED92D,3F4497,3F6A9C,3FACA7,3FB145,4017AD,4030E2,408089,40B903,414FFF,416C55,41785E,41B0E2,41EC04,420168,422CE3,431B74,434F38,43A74A,442769,44A4FC,4595EF,45CF4C,467C65,485445,49BBBC,4A5C8D,4A6F00,4A6F00_2,4AC91D,4B3676,4B7006,4C37C5,4C7DB5,4D371E,4E2D94,4E4E75,4ECD1A,4FB770,50070E,504FE2,507AE7,508CFD,51D876,51E682,52015A,520632,523A06,53F491,543900,55438C,55C9B5,56277A,56632F,567F3D,56CC0A,56EA2B,56EFC7,57B174,57CAAB,57DDB9,589803,58B46F,58CA9A,59B229,5A6336,5A9A82,5B6C11,5BC2F4,5C7601,5CC29D,5D02B7,5DD486,5DE5A5,5E6959,5E7E82,5F2FF7,5F9CE3,60DD84,60F8A4,6137BF,6141CA,6166D1,616E3B,619882,61B81B,61BCA7,61E975,622DBE,6284B5,636639,63F892,641F17,649CBD,64CEBB,64E346,652E62,662682,665D7D,66A667,66E04A,66ECFD,6844D2,68E6E9,69345C,69CE71,69E8E1,6ABCB8,6B0784,6B236C,6B5379,6B613D,6BF593,6CC55E,6D4636,6DBBBC,6E1E61,6E705B,6E7060,6EB9DA,6ED519,6F6559,707E4D,713810,719477,726EEA,72DF04,72FCA3,73529F,73C521,73C9E2,73F28D,7448A3,751A74,766047,767F86,76E80F,76F067,789A7D,789ADD,78F9ED,790C34,793C11,7999F3,7A10FF,7A3633,7A5097,7AB859,7AC86E,7B0BA6,7B1156,7B1E50,7B492C,7BAAE7,7C4168,7C62A3,7D5FD6,7D85A9,7E1D5D,7E3F8F,7F3A5F,7F9984,808319,810E30,817ED9,8377DB,859D62,860AB6,865539,8665BA,86A1B9,873DB9,875F41,877756,87B81A,88350F,89F693,8A8E41,8B4A45,8C6C1B,8CF6DD,8D4486,8E0E32,8E8E6E,8EA478,8EF425,8FF2EF,900356,902670,911AB8,9196A2,91B8B1,91C82E,92D3A0,934CC3,93D207,93F143,93F9E0,940C3D,94208D,945DE6,94637C,949625,954E30,95DC1F,966DBE,968966,968B00,96BFF4,96F126,972356,97693A,977A1E,97AAF6,986AF6,990AD0,99333F,9A02C4,9A3FF4,9A4ECA,9A602D,9AF3DC,9B5968,9BBFA5,9C25FF,9C5174,9C5BA5,9C8BC3,9CA619,9CE4C7,9D2790,9D30A8,9D4EC7,9D56F2,9D5FA4,9D6A24,9E91C6,9F03CF,9F18FA,9F6B1A,9F71E5,A01664,A13375,A13375_2,A16DEA,A18D3C,A1EAC8,A23747,A247F5,A4386C,A43906,A4BCDE,A4D173,A5151E,A52B6B,A5B913,A6213D,A62FD6,A63820,A666C8,A6828A,A7102F,A72AEF,A806FA,A80FE0,A8CBDA,AA5C8E,AA7FE0,AA98ED,AADE0B,ACDF88,ACF77B,AD1ACF,AD23DE,AD3C93,AD9F1D,ADF092,AE4EEB,AFD7DD,AFEC35,AFF7B4,B13B68,B2256A,B2E6B5,B303A6,B3CB74,B4703C,B4C673,B560AF,B5BA39,B5DE80,B6082A,B642E8,B66928,B7EB38,B840EF,B8EF97,B8F71F,BB036E,BB0787,BB07E4,BB127B,BB5271,BB88B6,BB992A,BDD12C,BDE867,BF23B0,BF79F5,BFAEB4,BFE02C,BIOTECHNE,C03C8B,C062D4,C08256,C15DB3,C20B75,C29715,C356AC,C3BCD5,C4073B,C44D01,C4A432,C598D7,C5C137,C5EF8D,C659EB,C81E00,C8257F,C83B88,C87ECC,C951A2,C97B2D,C9881C,C99CC8,C9A96E,C9B932,C9E04B,C9E107,CA1620,CA212F,CBA33B,CC6FF5,CD06A2,CD2DA4,CDFCC9,CE1002,CE4FD9,CE96E7,CEDFD5,CF4517,CF6A5A,CF7292,CFF15D,CFF97C,COINBA,D0909F,D09938,D1173F,D1AE3B,D21EF3,D29B44,D2AC74,D33D8C,D4070C,D42DBA,D437C3,D4463B,D4AC65,D54E62,D56D6D,D5AF19,D60BB2,D6489C,D64C6D,D6534D,D6853F,D69D42,D6C356,D6EAA3,D78CCD,D82EF3,D8442A,D88EF3,D8DA3D,D8F347,D90F43,D96202,D9B1C9,DA199F,DA48E4,DB06B0,DB30C3,DB5CA5,DB7014,DBB28E,DC2B00,DC486E,DC5299,DCD97F,DD1BA1,DD1BA1_2,DD3BB1,DD682D,DE27F9,DF532D,DF8855,E0339F,E0634F,E08AF3,E09E2B,E10D31,E124EB,E15736,E1C16B,E206B0,E20BFE,E21871,E26FC3,E28F22,E30B34,E49AA3,E4CE73,E4E3B7,E592F0,E61E5B,E68733,E68C3D,E6A53A,E6D89E,E70531,E866D2,E8846E,E8B21D,E90C84,E94704,EAEBF3,EB36DE,EB5E78,EB6965,EC70EC,EC821B,EC821B_2,EC99D0,ECD263,ECF709,ED0402,ED79D9,EE6F1C,EEA6B3,EEEA9F,EF1AD9,EF5BED,EFD406,EPAM,EXPAND,F11638,F1529C,F18844,F1C69A,F1FA25,F30508,F33B3C,F39E1E,F40EE2,F46EC9,F48162,F4E882,F57F6F,F5C8AB,F5D410,F67165,F6DCE4,F6E248,F748C7,F93C8A,FA40E2,FACF19,FACTSET,FAE021,FC1B7B,FC1F9D,FD39EB,FD6926,FE7A63,FE89E0,FEC475,FEE4B0,FF4BA4,FF4C20,FF6644,HTA3J9,KENVUE,LJPA1L,SOLVEN,SPY,TKO123,VERALTO,VERNOV,VISTRA,VUA3RK
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002366772372186521,-0.016818834381488124,-0.007818741150694808,-0.010895641743302709,0.0003852208120378453,-0.011419001801052153,-0.018292303656567754,-0.041149179637445576,-0.033597986057319895,-0.024426907177752644,-0.04766324111376519,-0.05315622010101684,-0.006525581898521149,-0.02108975011019576,-0.05355551748910137,-0.01044490255942021,-0.023434171282488148,-0.008687993281853768,-0.01533461121760138,-0.025074307043616573,0.002055076037813519,-0.025777019630141562,-0.013257008132030568,-0.05877536339208256,-0.030528378595767736,-0.010304076809091622,-0.028301886792452935,-0.006283967391304435,0.0,-0.012386067423592939,-0.015165074464356332,-0.005354620897095375,-0.01762939989163559,0.0013971706213515844,-0.0454790247622493,-0.028597593991609216,-0.009915014164305846,-0.013380332350190538,-0.0032289306964004005,-0.023183699147508174,-0.022644846255085005,-0.002595110811231649,-0.0068368121736165355,-0.011255001123098296,-0.03705500292937369,-0.03696727308541925,-0.03248224029650992,-0.028144763418429863,-0.015346805378731121,-0.03261417328160887,-0.08880583879458193,-0.025564835297886446,-0.012264538864892982,-0.0002653726590340355,-0.01570485734584748,-0.005909390630898126,-0.011226611226611172,-0.01205589551557218,-0.01826620379011268,-0.07225246773646543,-0.01759725545852775,-0.03553860922137608,-0.06365299965379101,-0.02202635589457047,-0.023483947681331663,-0.02371529867343458,-0.03018442149313294,-0.027043738609736856,-0.020589646859234922,-0.052262090483619295,-0.005338647406298858,-0.02220753196851699,-0.009519867549668937,-0.00680066686677494,-0.016942401960784226,-0.038160705394857386,0.011694454214944194,-0.016946819296039917,-0.06106634499396879,-0.01041591461407354,-0.025390130746520523,-0.006778261022748144,-0.014143089493613203,-0.013421837011333593,-0.0230570740155569,-0.0237562691204124,-0.006688913563679844,0.007529096701152982,-0.01705406049268654,-0.023809014518336946,-0.03387400459484202,-0.02889967195965748,-0.018410948656171322,-0.011589110114444301,-0.014957408472749845,-0.007346970341440828,-0.01198434252766567,-0.017065469647316367,-0.02426343154246091,-0.02236835957046146,-0.0044227182845433255,0.0002803162813891369,-0.00554304572014408,-0.005068790731354134,-0.018025757541503706,0.00018518382124721455,-0.012548230991486164,-0.02387270908187422,-0.020773824980524602,-0.017792862285302857,-0.024082971175588663,-0.016695718409394655,-0.033016294265797774,-0.022461454029182315,-0.016410426325749294,-0.06815914996451955,-0.01599512508126033,-0.02181318436252533,-0.013218450615463784,-0.006430396445266551,-0.012418110440996166,-0.03399686870946106,-0.014624091418652618,-0.012256951259883908,-0.002301151506828192,-0.012621244716887858,-0.006256875893678626,-0.024898205085590708,-0.0029958058717795,-0.013031737604930482,-0.01381036361978083,-0.0260304492071054,-0.01464707585907965,-0.01361237706884133,-0.01787229793819589,-0.008016536230800009,-0.03208208309680205,-0.0015247049854676398,-0.017226138933348234,-0.04543352125849909,-0.02297529944241128,0.0035652815343003574,-0.012134255555634077,-0.017344567509027575,-0.022205663501206563,-0.01737451737451734,-0.003471421362646998,-0.006144204033945222,-0.02643306269458523,-0.01318388409454041,-0.013750945668848269,-0.0016084218756544644,-0.00574350883172714,-0.03301208030342795,-0.03809405814317879,-0.0013482827135963271,0.010484927916120546,-0.04503913286676331,-0.03720790548182418,-0.014343809379838146,-0.01978400015968973,-0.03199718706047816,-0.014513306378613255,-0.057443820224719166,-0.010820881017819306,-0.02326211264048117,0.013623326959846915,-0.011347905329287644,0.0015897252789645044,-0.0016768842946852658,0.012958034141987707,0.013752979097187756,-0.009535305713736952,-0.02381139302239832,-0.015387022741497947,-0.026192741396645958,-0.014196479273140272,-0.06757987668161447,-0.022430678953675898,-0.01705789648307887,-0.024612175491940946,-0.0027504906051925015,-0.03665628283901079,-0.022265287919364996,-0.005514052079502174,-0.007361800568702059,-0.022366331392271066,-0.053756072113658626,-0.000871878436669915,-0.020397290590267292,-0.017482228174401482,-0.10346449720515805,-0.01257781860363305,-0.01053201437078588,0.004769970009310676,-0.00892918520264363,-0.08796431950037253,-0.02426835922915649,-0.0404271548436308,-0.02594878628731545,-0.018835460525282954,-0.031225404194278994,-0.016198775944651467,0.006642321285553754,-0.002800926373501267,-0.009546904913848131,-0.03003011776850939,-0.035418196443098515,-0.020091660995894323,-0.013601510111196813,-0.025593693239793103,-0.03986596443471313,-0.08186664203313565,-0.00997008326068649,-0.041302340897196976,-0.0065699384472989175,-0.021973617148318247,-0.006442216055761452,-0.004668899227594059,-0.022250220178099744,-0.018432725013675877,0.0036565586508667813,-0.013449017970495025,-0.01428397021120742,-0.014829666147921694,-0.09378332740846085,-0.015809042316497268,-0.037782042602974686,-0.04918511559867089,-0.044196787661351045,-0.0291546259750024,0.0027318099718098843,-0.034370165244426376,-0.029767162491608712,-0.010665804783451915,-0.006290847842165048,-0.1250000000000001,-0.04430774716947494,-0.007378234209083123,-0.0037138866794846903,-0.030516771239364027,-0.006954299700655531,-0.03481352394286841,-0.012939547640763549,-0.011955376357384861,0.07968668096508025,-0.004009847749238515,0.012836438923395477,-0.0192539693035626,-0.022178464089542937,-0.01939874492487237,-0.010034969316805697,-0.019613573747821356,-0.028917024681165082,-0.01942531483825971,-0.0333992269790222,-0.004731647965391272,-0.019357068786726495,-0.0058883952032871,-0.026419107270654107,-0.012617572837806956,-0.012560780513236613,-0.026169465164522565,-0.017525292812181625,-0.010490603685269773,-0.029396411723764726,0.00809880860316281,-0.00561812106639259,-0.035201147623621476,-0.024404437650435318,-0.007036404335532542,-0.020576131687242927,-0.0386841627713429,-0.009233348816658604,-0.06429246769618657,-0.014377743524444653,-0.0460915764158506,-0.042261671455509964,-0.016917308536861575,-0.011569102323061742,-0.020377517484680086,-0.011970804769568022,-0.005816931162096695,-0.030497939531018425,-0.027577639751552807,-0.0036851803106080494,-0.03888879540171308,-0.008067364682474043,-0.01478226128645621,-0.06827033218785794,-0.011376624669625413,-0.01133809657347462,-0.0097791072250345,-0.06485234510712223,-0.009215092292215288,-0.019391327767304234,-0.009365999322301866,-0.009518539690418715,-0.00514668039114774,-0.006809331400881358,-0.0001971684716810529,-0.003930481283422549,-0.028203431247772803,-0.05049294021082529,-0.01114043681123622,-0.0024500386895242032,-0.0488824263832639,-0.03289946748090322,-0.05706734074304953,-0.011701123414967318,-0.07189578371551919,-0.03482587064676612,-0.017501621693627123,-0.018146374771017326,-0.010168156668987294,-0.004321687776914773,-0.025251306795335715,-0.028566616082227103,-0.0270623510417467,0.009276230644408967,0.0057405550768032665,-0.004142265390658539,-0.011429375340486603,-0.0844366694733989,-0.00809929144457111,-0.017595288577901047,-0.0166865315852206,-0.011595730662801396,-0.027705277325597244,-0.04584520630802802,-0.044780365899360186,-0.036803817454562404,0.052206755810057404,-0.032525205860553075,-0.011545257317371327,-0.006717555037855538,-0.004584421191127119,-0.00822880840723128,-0.0002761473168313433,-0.008209648868904629,-0.024124911077467504,-0.01392093314606091,0.001728110599078514,-0.030258682358858424,-0.00849353396568786,-0.0445690587695281,-0.01245509807424272,-0.007427487369645047,-0.029880478087649487,-0.024010791366906425,-0.04080880692850242,0.10000000000000009,-0.015573429720972864,0.014715548648442267,-0.008944182918627974,-0.008589392577585842,-0.006958265371780903,-0.008939597373292751,-0.039697591644800134,-0.030293711145003233,-0.02308372652152102,-0.02693487160985708,-0.01744186046511631,-0.026390590892179322,-0.00353993796989438,-0.01821164185311208,-0.01237032793655024,-0.01950931126219324,-0.010468689973108125,-0.03277233460399587,-0.036992187499999996,-0.008450231465294222,-0.049924613325653455,-0.020938194416092792,-0.011764136328427655,-0.018186947934978437,-0.00859926936226596,-0.03770377652166779,-0.025906481156002137,-0.003722977460581922,-0.0075510175292581305,-0.029961799366930997,-0.026380746174709535,-0.02247263683668066,0.006317611423626079,-0.0063760748983832105,-0.003972386397335104,0.0037344150808327203,-0.011560182599563928,-0.028695250741747502,-0.029612946279612973,-0.036810447519743494,-0.030387872166074748,-0.016558421193078154,-0.001872298888197621,-0.022381913900699768,-0.012788603533521403,-0.003425198925014472,-0.004274562702015761,-0.0439984877435704,-0.034942528735632306,-0.010029905115866988,-0.034515819750719046,-0.01071192993223924,-0.011260396673064776,0.03238866396761142,-0.032951859392918115,-0.018044478633239436,-0.03393347238994415,-0.016308586825498184,-0.03796169630642954,-0.000415701224192766,-0.019607985977244446,0.005789350331575793,-0.030487331733828338,0.00017066755666639288,0.0010464876938345302,-0.0190459599427657,-0.03539468494998088,0.012711864406779627,-0.02257635112006995,-0.010902900558189432,0.002746796953807973,-0.04582242995936325,-0.0033064682785700628,-0.02791600922442039,0.0030607787194840697,-0.0002385790339962668,-0.016095930813194936,-0.028203093760527986,-0.009448487952350426,-0.01098510447236134,-0.03256704980842906,-0.02763481075180385,-0.014322536271683228,-0.022530472508337618,-0.028043478260869503,-0.005800341692856037,-0.005499301675977564,-0.0004309080789279829,-0.03036057020881855,-0.012889366272824998,-0.006315060079686297,-0.0119657395293159,-0.013080669533129585,0.014890390183372348,-0.0031420240059675253,-0.028516547385861624,-0.007802165544507411,-0.06517094017094016,-0.012085986536297444,-0.0198862699802258,-0.006611411329888961,-0.05308249641570184,-0.016056383981773115,-0.011064114631319621,-0.027918128767105865,-0.02716034641661791,-0.01572890450165676,-0.018035565030021017,0.0045417040882638204,-0.014405751268662281,-0.03145850403839401,-0.025732698716461777,-0.08682247637991058,-0.020681859055057594,-0.02377016021028866,-0.003169383280907434,-0.00812651104505735,-0.023418631995428263,-0.0027981068637411566,-0.01305647141703159,-0.005792710383779265,-0.004234050589480232,-0.016336949585194604,-0.007246376811594124,0.01372809872908931,-0.008695652173913104,-0.02308230356726515,0.004039748027965029,-0.024316109422492405,-0.05785457252760884,-0.006290731735507649,-0.009484637833462206,-0.011509155463358178,-0.00452314502935236,-0.04049122606947875,-0.010975974271222655,-0.018722638790737767,-0.03153785822356703,-0.029640467912119495,-0.007358055698639232,-0.007879359095193106,-0.017948295735221387,-0.02939723320158094,-0.01436244745446058,0.001825873020527169,-0.015916455717574607,0.10622602537621728,-0.020365595339064346,-0.0039651837524179445,-0.037786056412985713,-0.03966709081582087,-0.013256800123077284,-0.024796832673473768,-0.017789658032998368,-0.025398086297165667,-0.03343131847979941,-0.009546539379474916,-0.006361429647610328,0.0036011112330411876,-0.014155712841253831,-0.012638337684504286,-0.011530810719669549,-0.00042386189979304323,-0.011140059104495226,0.0051878771876425755,-0.002155083531423685,-0.032063497232271976,-0.028323892035988063,-0.011231590659214086,-0.008524779656118864,0.001303300750814529,0.0013989700336562993,-0.02733964248159826,-0.005453682749140265,0.010275653052388423,-0.014966620606988834,-0.015033094125889712,-0.029025358997861184,-0.021261752591079652,-0.014237612263204413,-0.03749844962308613,-0.017557835420894508,-0.0015860009696700983,-0.033807487865831876,-0.008333449043539387,-0.034468788165134434,-0.01468020532803782,-0.015370908782796233,-0.034464281228981264,-0.03252851593680728,-0.008634644692085192,-0.019537006522698852,-0.020319995981212258,-0.02172378211046544,-0.05451906954976782,-0.026373794282779084,-0.02708547835489994,-0.00834045747409251,-0.01882574333072229,-0.03778743590836142,-0.004016064257028162,0.0072063952349230576,-0.017686665501337906,-0.025587421776646413,-0.019198307728467423,-0.06235500047308162,-0.041692859746149336,-0.01032504780114718,-0.018041237113401998,-0.014319927973324487,-0.03278468931567391,-0.009397524107546129,-0.016159110757750006,-0.0014801467275885605,-0.0666435265532801,-0.015369836695485084,-0.026335225355597847,-0.012362750103289577,-0.004179368448492982,-0.014420830746891267,-0.0017781729273170788,-0.011779246330020698,-0.014762735519888381,-0.0391856723177505,-0.015425391338736882,-0.03437761895345448,-0.023224227519986762,-0.017475219259245334,-0.03777335984095431,-0.014343286351212514,-0.010280580264738215,-0.007978723404255317,-0.030655306752597644,-0.039264448870102386,-0.007915017704644867,-0.02115719538153904,-0.020022210067458968,-0.012103321033210213,-0.02660410854679196,-0.034706319812091935,-0.004642741325262101,-0.01980648897234516,-0.06611647911289809,-0.04099227526378635,-0.016147635524798254,-0.0005001250312577366,-0.016108768171476218,-0.010666044838464228,0.012663507393649631,-0.011818181818181839,-0.01253132832080206,-0.0566830345936814,-0.0010623642569035363,-0.006748662773094827,-0.02155187813207171,-0.01530186764240049,-0.025009843244333196,-0.026135725611900584,-0.022262334536702788,-0.011309037424415691,-0.008570291843786104,-0.010128184839373278,-0.02213491829631853,-0.022630931218378225,-0.031810567676558765,-0.02576052623238878,-0.005981857587448625,-0.01003350953522053,-0.014961029346238996,0.0015055274620827674,-0.006013329161997816,-0.014550770100727473,-0.012238204794473018,-0.004112294130819705,0.015588450082609118,-0.08567432923187634,-0.020849789437099697,-0.05073589001037093,-0.012279788335487818,-0.018479556899022476,0.00871397108110683,-0.023791953172001223,-0.02116504652330331,0.0,-0.010180817403806275,0.0,-0.011682790928044695,0.0,0.0,0.0,-0.01973106736502883,-0.002300371840927795
