date,00067A,003B70,013528,0157B1,034B61,03B8CF,03CF95,055018,061366,0624BE,063384,067779,06EF42,070B45,07CA6A,07EC43,095294,09DE1F,09E31A,09F623,0A0D9E,0A9D0A,0B57D7,0BC29E,0BF4BA,0CE7F6,0E431C,0E698B,0F0440,0F90E1,10646E,1151F4,119CB6,12DE76,12E454,131443,13C3E0,143C52,147C38,1490F3,14A113,14BA06,14C7B2,14ED2B,159AE4,15ABD0,164D72,168A5D,16AD58,16B183,1782D5,1791E7,17EDA5,17F16B,18311E,188394,18EC17,190B91,1921DD,1A3E1B,1B637E,1BC12C,1CB9D3,1D1B07,1D9E55,1DE526,1EBF8D,1F9D90,1FAF22,1FCC00,205AD5,20BEEA,2158DF,21DED4,221AD7,225CA2,228D42,24C48B,24CB56,24D81E,250BEE,25102A,251988,253B2F,263A36,2667B6,267718,26CC63,275300,2920D5,2B49F4,2B7A40,2BA977,2BAE5F,2BF36E,2CB4C9,2D2D43,2D643C,2DBC3B,2DBF98,2E0496,2E61CC,2E902B,2EB88B,2EC172,2F94A5,2F98A5,2FEA66,304C94,30A565,30E01D,315EB0,319BE2,322A44,32BBAA,32CB22,32E873,33AD83,342218,343996,3461CF,34A959,34B97A,351EC3,353DBB,3587B4,35F4B5,366A08,36ECA4,370C50,371C01,37727A,385DD4,388E00,39692D,39BFF6,39FB23,3C7F5F,3CBA2A,3CCC90,3D9999,3DC887,3DE4D1,3ED92D,3F4497,3F6A9C,3FACA7,3FB145,4017AD,4030E2,408089,40B903,414FFF,416C55,41785E,41B0E2,41EC04,420168,422CE3,431B74,434F38,43A74A,442769,44A4FC,4595EF,45CF4C,467C65,485445,49BBBC,4A5C8D,4A6F00,4A6F00_2,4AC91D,4B3676,4B7006,4C37C5,4C7DB5,4D371E,4E2D94,4E4E75,4ECD1A,4FB770,50070E,504FE2,507AE7,508CFD,51D876,51E682,52015A,520632,523A06,53F491,543900,55438C,55C9B5,56277A,56632F,567F3D,56CC0A,56EA2B,56EFC7,57B174,57CAAB,57DDB9,589803,58B46F,58CA9A,59B229,5A6336,5A9A82,5B6C11,5BC2F4,5C7601,5CC29D,5D02B7,5DD486,5DE5A5,5E6959,5E7E82,5F2FF7,5F9CE3,60DD84,60F8A4,6137BF,6141CA,6166D1,616E3B,619882,61B81B,61BCA7,61E975,622DBE,6284B5,636639,63F892,641F17,649CBD,64CEBB,64E346,652E62,662682,665D7D,66A667,66E04A,66ECFD,6844D2,68E6E9,69345C,69CE71,69E8E1,6ABCB8,6B0784,6B236C,6B5379,6B613D,6BF593,6CC55E,6D4636,6DBBBC,6E1E61,6E705B,6E7060,6EB9DA,6ED519,6F6559,707E4D,713810,719477,726EEA,72DF04,72FCA3,73529F,73C521,73C9E2,73F28D,7448A3,751A74,766047,767F86,76E80F,76F067,789A7D,789ADD,78F9ED,790C34,793C11,7999F3,7A10FF,7A3633,7A5097,7AB859,7AC86E,7B0BA6,7B1156,7B1E50,7B492C,7BAAE7,7C4168,7C62A3,7D5FD6,7D85A9,7E1D5D,7E3F8F,7F3A5F,7F9984,808319,810E30,817ED9,8377DB,859D62,860AB6,865539,8665BA,86A1B9,873DB9,875F41,877756,87B81A,88350F,89F693,8A8E41,8B4A45,8C6C1B,8CF6DD,8D4486,8E0E32,8E8E6E,8EA478,8EF425,8FF2EF,900356,902670,911AB8,9196A2,91B8B1,91C82E,92D3A0,934CC3,93D207,93F143,93F9E0,940C3D,94208D,945DE6,94637C,949625,954E30,95DC1F,966DBE,968966,968B00,96BFF4,96F126,972356,97693A,977A1E,97AAF6,986AF6,990AD0,99333F,9A02C4,9A3FF4,9A4ECA,9A602D,9AF3DC,9B5968,9BBFA5,9C25FF,9C5174,9C5BA5,9C8BC3,9CA619,9CE4C7,9D2790,9D30A8,9D4EC7,9D56F2,9D5FA4,9D6A24,9E91C6,9F03CF,9F18FA,9F6B1A,9F71E5,A01664,A13375,A13375_2,A16DEA,A18D3C,A1EAC8,A23747,A247F5,A4386C,A43906,A4BCDE,A4D173,A5151E,A52B6B,A5B913,A6213D,A62FD6,A63820,A666C8,A6828A,A7102F,A72AEF,A806FA,A80FE0,A8CBDA,AA5C8E,AA7FE0,AA98ED,AADE0B,ACDF88,ACF77B,AD1ACF,AD23DE,AD3C93,AD9F1D,ADF092,AE4EEB,AFD7DD,AFEC35,AFF7B4,B13B68,B2256A,B2E6B5,B303A6,B3CB74,B4703C,B4C673,B560AF,B5BA39,B5DE80,B6082A,B642E8,B66928,B7EB38,B840EF,B8EF97,B8F71F,BB036E,BB0787,BB07E4,BB127B,BB5271,BB88B6,BB992A,BDD12C,BDE867,BF23B0,BF79F5,BFAEB4,BFE02C,BIOTECHNE,C03C8B,C062D4,C08256,C15DB3,C20B75,C29715,C356AC,C3BCD5,C4073B,C44D01,C4A432,C598D7,C5C137,C5EF8D,C659EB,C81E00,C8257F,C83B88,C87ECC,C951A2,C97B2D,C9881C,C99CC8,C9A96E,C9B932,C9E04B,C9E107,CA1620,CA212F,CBA33B,CC6FF5,CD06A2,CD2DA4,CDFCC9,CE1002,CE4FD9,CE96E7,CEDFD5,CF4517,CF6A5A,CF7292,CFF15D,CFF97C,COINBA,D0909F,D09938,D1173F,D1AE3B,D21EF3,D29B44,D2AC74,D33D8C,D4070C,D42DBA,D437C3,D4463B,D4AC65,D54E62,D56D6D,D5AF19,D60BB2,D6489C,D64C6D,D6534D,D6853F,D69D42,D6C356,D6EAA3,D78CCD,D82EF3,D8442A,D88EF3,D8DA3D,D8F347,D90F43,D96202,D9B1C9,DA199F,DA48E4,DB06B0,DB30C3,DB5CA5,DB7014,DBB28E,DC2B00,DC486E,DC5299,DCD97F,DD1BA1,DD1BA1_2,DD3BB1,DD682D,DE27F9,DF532D,DF8855,E0339F,E0634F,E08AF3,E09E2B,E10D31,E124EB,E15736,E1C16B,E206B0,E20BFE,E21871,E26FC3,E28F22,E30B34,E49AA3,E4CE73,E4E3B7,E592F0,E61E5B,E68733,E68C3D,E6A53A,E6D89E,E70531,E866D2,E8846E,E8B21D,E90C84,E94704,EAEBF3,EB36DE,EB5E78,EB6965,EC70EC,EC821B,EC821B_2,EC99D0,ECD263,ECF709,ED0402,ED79D9,EE6F1C,EEA6B3,EEEA9F,EF1AD9,EF5BED,EFD406,EPAM,EXPAND,F11638,F1529C,F18844,F1C69A,F1FA25,F30508,F33B3C,F39E1E,F40EE2,F46EC9,F48162,F4E882,F57F6F,F5C8AB,F5D410,F67165,F6DCE4,F6E248,F748C7,F93C8A,FA40E2,FACF19,FACTSET,FAE021,FC1B7B,FC1F9D,FD39EB,FD6926,FE7A63,FE89E0,FEC475,FEE4B0,FF4BA4,FF4C20,FF6644,HTA3J9,KENVUE,LJPA1L,SOLVEN,SPY,TKO123,VERALTO,VERNOV,VISTRA,VUA3RK
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.0023667723721865,-0.0168188343814881,-0.0078187411506948,-0.0108956417433027,0.0003852208120378,-0.0114190018010521,-0.0182923036565677,-0.0411491796374455,-0.0335979860573198,-0.0244269071777526,-0.0476632411137651,-0.0531562201010168,-0.0065255818985211,-0.0210897501101957,-0.0535555174891013,-0.0104449025594202,-0.0234341712824881,-0.0086879932818537,-0.0153346112176013,-0.0250743070436165,0.0020550760378135,-0.0257770196301415,-0.0132570081320305,-0.0587753633920825,-0.0305283785957677,-0.0103040768090916,-0.0283018867924529,-0.0062839673913044,0.0,-0.0123860674235929,-0.0151650744643563,-0.0053546208970953,-0.0176293998916355,0.0013971706213515,-0.0454790247622493,-0.0285975939916092,-0.0099150141643058,-0.0133803323501905,-0.0032289306964004,-0.0231836991475081,-0.022644846255085,-0.0025951108112316,-0.0068368121736165,-0.0112550011230982,-0.0370550029293736,-0.0369672730854192,-0.0324822402965099,-0.0281447634184298,-0.0153468053787311,-0.0326141732816088,-0.0888058387945819,-0.0255648352978864,-0.0122645388648929,-0.000265372659034,-0.0157048573458474,-0.0059093906308981,-0.0112266112266111,-0.0120558955155721,-0.0182662037901126,-0.0722524677364654,-0.0175972554585277,-0.035538609221376,-0.063652999653791,-0.0220263558945704,-0.0234839476813316,-0.0237152986734345,-0.0301844214931329,-0.0270437386097368,-0.0205896468592349,-0.0522620904836192,-0.0053386474062988,-0.0222075319685169,-0.0095198675496689,-0.0068006668667749,-0.0169424019607842,-0.0381607053948573,0.0116944542149441,-0.0169468192960399,-0.0610663449939687,-0.0104159146140735,-0.0253901307465205,-0.0067782610227481,-0.0141430894936132,-0.0134218370113335,-0.0230570740155569,-0.0237562691204124,-0.0066889135636798,0.0075290967011529,-0.0170540604926865,-0.0238090145183369,-0.033874004594842,-0.0288996719596574,-0.0184109486561713,-0.0115891101144443,-0.0149574084727498,-0.0073469703414408,-0.0119843425276656,-0.0170654696473163,-0.0242634315424609,-0.0223683595704614,-0.0044227182845433,0.0002803162813891,-0.005543045720144,-0.0050687907313541,-0.0180257575415037,0.0001851838212472,-0.0125482309914861,-0.0238727090818742,-0.0207738249805246,-0.0177928622853028,-0.0240829711755886,-0.0166957184093946,-0.0330162942657977,-0.0224614540291823,-0.0164104263257492,-0.0681591499645195,-0.0159951250812603,-0.0218131843625253,-0.0132184506154637,-0.0064303964452665,-0.0124181104409961,-0.033996868709461,-0.0146240914186526,-0.0122569512598839,-0.0023011515068281,-0.0126212447168878,-0.0062568758936786,-0.0248982050855907,-0.0029958058717795,-0.0130317376049304,-0.0138103636197808,-0.0260304492071054,-0.0146470758590796,-0.0136123770688413,-0.0178722979381958,-0.0080165362308,-0.032082083096802,-0.0015247049854676,-0.0172261389333482,-0.045433521258499,-0.0229752994424112,0.0035652815343003,-0.012134255555634,-0.0173445675090275,-0.0222056635012065,-0.0173745173745173,-0.0034714213626469,-0.0061442040339452,-0.0264330626945852,-0.0131838840945404,-0.0137509456688482,-0.0016084218756544,-0.0057435088317271,-0.0330120803034279,-0.0380940581431787,-0.0013482827135963,0.0104849279161205,-0.0450391328667633,-0.0372079054818241,-0.0143438093798381,-0.0197840001596897,-0.0319971870604781,-0.0145133063786132,-0.0574438202247191,-0.0108208810178193,-0.0232621126404811,0.0136233269598469,-0.0113479053292876,0.0015897252789645,-0.0016768842946852,0.0129580341419877,0.0137529790971877,-0.0095353057137369,-0.0238113930223983,-0.0153870227414979,-0.0261927413966459,-0.0141964792731402,-0.0675798766816144,-0.0224306789536758,-0.0170578964830788,-0.0246121754919409,-0.0027504906051925,-0.0366562828390107,-0.0222652879193649,-0.0055140520795021,-0.007361800568702,-0.022366331392271,-0.0537560721136586,-0.0008718784366699,-0.0203972905902672,-0.0174822281744014,-0.103464497205158,-0.012577818603633,-0.0105320143707858,0.0047699700093106,-0.0089291852026436,-0.0879643195003725,-0.0242683592291564,-0.0404271548436308,-0.0259487862873154,-0.0188354605252829,-0.0312254041942789,-0.0161987759446514,0.0066423212855537,-0.0028009263735012,-0.0095469049138481,-0.0300301177685093,-0.0354181964430985,-0.0200916609958943,-0.0136015101111968,-0.0255936932397931,-0.0398659644347131,-0.0818666420331356,-0.0099700832606864,-0.0413023408971969,-0.0065699384472989,-0.0219736171483182,-0.0064422160557614,-0.004668899227594,-0.0222502201780997,-0.0184327250136758,0.0036565586508667,-0.013449017970495,-0.0142839702112074,-0.0148296661479216,-0.0937833274084608,-0.0158090423164972,-0.0377820426029746,-0.0491851155986708,-0.044196787661351,-0.0291546259750024,0.0027318099718098,-0.0343701652444263,-0.0297671624916087,-0.0106658047834519,-0.006290847842165,-0.1250000000000001,-0.0443077471694749,-0.0073782342090831,-0.0037138866794846,-0.030516771239364,-0.0069542997006555,-0.0348135239428684,-0.0129395476407635,-0.0119553763573848,0.0796866809650802,-0.0040098477492385,0.0128364389233954,-0.0192539693035626,-0.0221784640895429,-0.0193987449248723,-0.0100349693168056,-0.0196135737478213,-0.028917024681165,-0.0194253148382597,-0.0333992269790222,-0.0047316479653912,-0.0193570687867264,-0.0058883952032871,-0.0264191072706541,-0.0126175728378069,-0.0125607805132366,-0.0261694651645225,-0.0175252928121816,-0.0104906036852697,-0.0293964117237647,0.0080988086031628,-0.0056181210663925,-0.0352011476236214,-0.0244044376504353,-0.0070364043355325,-0.0205761316872429,-0.0386841627713429,-0.0092333488166586,-0.0642924676961865,-0.0143777435244446,-0.0460915764158506,-0.0422616714555099,-0.0169173085368615,-0.0115691023230617,-0.02037751748468,-0.011970804769568,-0.0058169311620966,-0.0304979395310184,-0.0275776397515528,-0.003685180310608,-0.038888795401713,-0.008067364682474,-0.0147822612864562,-0.0682703321878579,-0.0113766246696254,-0.0113380965734746,-0.0097791072250345,-0.0648523451071222,-0.0092150922922152,-0.0193913277673042,-0.0093659993223018,-0.0095185396904187,-0.0051466803911477,-0.0068093314008813,-0.000197168471681,-0.0039304812834225,-0.0282034312477728,-0.0504929402108252,-0.0111404368112362,-0.0024500386895242,-0.0488824263832639,-0.0328994674809032,-0.0570673407430495,-0.0117011234149673,-0.0718957837155191,-0.0348258706467661,-0.0175016216936271,-0.0181463747710173,-0.0101681566689872,-0.0043216877769147,-0.0252513067953357,-0.0285666160822271,-0.0270623510417467,0.0092762306444089,0.0057405550768032,-0.0041422653906585,-0.0114293753404866,-0.0844366694733989,-0.0080992914445711,-0.017595288577901,-0.0166865315852206,-0.0115957306628013,-0.0277052773255972,-0.045845206308028,-0.0447803658993601,-0.0368038174545624,0.0522067558100574,-0.032525205860553,-0.0115452573173713,-0.0067175550378555,-0.0045844211911271,-0.0082288084072312,-0.0002761473168313,-0.0082096488689046,-0.0241249110774675,-0.0139209331460609,0.0017281105990785,-0.0302586823588584,-0.0084935339656878,-0.0445690587695281,-0.0124550980742427,-0.007427487369645,-0.0298804780876494,-0.0240107913669064,-0.0408088069285024,0.1,-0.0155734297209728,0.0147155486484422,-0.0089441829186279,-0.0085893925775858,-0.0069582653717809,-0.0089395973732927,-0.0396975916448001,-0.0302937111450032,-0.023083726521521,-0.026934871609857,-0.0174418604651163,-0.0263905908921793,-0.0035399379698943,-0.018211641853112,-0.0123703279365502,-0.0195093112621932,-0.0104686899731081,-0.0327723346039958,-0.0369921874999999,-0.0084502314652942,-0.0499246133256534,-0.0209381944160927,-0.0117641363284276,-0.0181869479349784,-0.0085992693622659,-0.0377037765216677,-0.0259064811560021,-0.0037229774605819,-0.0075510175292581,-0.0299617993669309,-0.0263807461747095,-0.0224726368366806,0.006317611423626,-0.0063760748983832,-0.0039723863973351,0.0037344150808327,-0.0115601825995639,-0.0286952507417475,-0.0296129462796129,-0.0368104475197434,-0.0303878721660747,-0.0165584211930781,-0.0018722988881976,-0.0223819139006997,-0.0127886035335214,-0.0034251989250144,-0.0042745627020157,-0.0439984877435704,-0.0349425287356323,-0.0100299051158669,-0.034515819750719,-0.0107119299322392,-0.0112603966730647,0.0323886639676114,-0.0329518593929181,-0.0180444786332394,-0.0339334723899441,-0.0163085868254981,-0.0379616963064295,-0.0004157012241927,-0.0196079859772444,0.0057893503315757,-0.0304873317338283,0.0001706675566663,0.0010464876938345,-0.0190459599427657,-0.0353946849499808,0.0127118644067796,-0.0225763511200699,-0.0109029005581894,0.0027467969538079,-0.0458224299593632,-0.00330646827857,-0.0279160092244203,0.003060778719484,-0.0002385790339962,-0.0160959308131949,-0.0282030937605279,-0.0094484879523504,-0.0109851044723613,-0.032567049808429,-0.0276348107518038,-0.0143225362716832,-0.0225304725083376,-0.0280434782608695,-0.005800341692856,-0.0054993016759775,-0.0004309080789279,-0.0303605702088185,-0.0128893662728249,-0.0063150600796862,-0.0119657395293159,-0.0130806695331295,0.0148903901833723,-0.0031420240059675,-0.0285165473858616,-0.0078021655445074,-0.0651709401709401,-0.0120859865362974,-0.0198862699802258,-0.0066114113298889,-0.0530824964157018,-0.0160563839817731,-0.0110641146313196,-0.0279181287671058,-0.0271603464166179,-0.0157289045016567,-0.018035565030021,0.0045417040882638,-0.0144057512686622,-0.031458504038394,-0.0257326987164617,-0.0868224763799105,-0.0206818590550575,-0.0237701602102886,-0.0031693832809074,-0.0081265110450573,-0.0234186319954282,-0.0027981068637411,-0.0130564714170315,-0.0057927103837792,-0.0042340505894802,-0.0163369495851946,-0.0072463768115941,0.0137280987290893,-0.0086956521739131,-0.0230823035672651,0.004039748027965,-0.0243161094224924,-0.0578545725276088,-0.0062907317355076,-0.0094846378334622,-0.0115091554633581,-0.0045231450293523,-0.0404912260694787,-0.0109759742712226,-0.0187226387907377,-0.031537858223567,-0.0296404679121194,-0.0073580556986392,-0.0078793590951931,-0.0179482957352213,-0.0293972332015809,-0.0143624474544605,0.0018258730205271,-0.0159164557175746,0.1062260253762172,-0.0203655953390643,-0.0039651837524179,-0.0377860564129857,-0.0396670908158208,-0.0132568001230772,-0.0247968326734737,-0.0177896580329983,-0.0253980862971656,-0.0334313184797994,-0.0095465393794749,-0.0063614296476103,0.0036011112330411,-0.0141557128412538,-0.0126383376845042,-0.0115308107196695,-0.000423861899793,-0.0111400591044952,0.0051878771876425,-0.0021550835314236,-0.0320634972322719,-0.028323892035988,-0.011231590659214,-0.0085247796561188,0.0013033007508145,0.0013989700336562,-0.0273396424815982,-0.0054536827491402,0.0102756530523884,-0.0149666206069888,-0.0150330941258897,-0.0290253589978611,-0.0212617525910796,-0.0142376122632044,-0.0374984496230861,-0.0175578354208945,-0.00158600096967,-0.0338074878658318,-0.0083334490435393,-0.0344687881651344,-0.0146802053280378,-0.0153709087827962,-0.0344642812289812,-0.0325285159368072,-0.0086346446920851,-0.0195370065226988,-0.0203199959812122,-0.0217237821104654,-0.0545190695497678,-0.026373794282779,-0.0270854783548999,-0.0083404574740925,-0.0188257433307222,-0.0377874359083614,-0.0040160642570281,0.007206395234923,-0.0176866655013379,-0.0255874217766464,-0.0191983077284674,-0.0623550004730816,-0.0416928597461493,-0.0103250478011471,-0.0180412371134019,-0.0143199279733244,-0.0327846893156739,-0.0093975241075461,-0.01615911075775,-0.0014801467275885,-0.0666435265532801,-0.015369836695485,-0.0263352253555978,-0.0123627501032895,-0.0041793684484929,-0.0144208307468912,-0.001778172927317,-0.0117792463300206,-0.0147627355198883,-0.0391856723177505,-0.0154253913387368,-0.0343776189534544,-0.0232242275199867,-0.0174752192592453,-0.0377733598409543,-0.0143432863512125,-0.0102805802647382,-0.0079787234042553,-0.0306553067525976,-0.0392644488701023,-0.0079150177046448,-0.021157195381539,-0.0200222100674589,-0.0121033210332102,-0.0266041085467919,-0.0347063198120919,-0.0046427413252621,-0.0198064889723451,-0.066116479112898,-0.0409922752637863,-0.0161476355247982,-0.0005001250312577,-0.0161087681714762,-0.0106660448384642,0.0126635073936496,-0.0118181818181818,-0.012531328320802,-0.0566830345936814,-0.0010623642569035,-0.0067486627730948,-0.0215518781320717,-0.0153018676424004,-0.0250098432443331,-0.0261357256119005,-0.0222623345367027,-0.0113090374244156,-0.0085702918437861,-0.0101281848393732,-0.0221349182963185,-0.0226309312183782,-0.0318105676765587,-0.0257605262323887,-0.0059818575874486,-0.0100335095352205,-0.0149610293462389,0.0015055274620827,-0.0060133291619978,-0.0145507701007274,-0.012238204794473,-0.0041122941308197,0.0155884500826091,-0.0856743292318763,-0.0208497894370996,-0.0507358900103709,-0.0122797883354878,-0.0184795568990224,0.0087139710811068,-0.0237919531720012,-0.0211650465233033,0.0,-0.0101808174038062,0.0,-0.0116827909280446,0.0,0.0,0.0,-0.0197310673650288,-0.0023003718409277
